team,season,team_avg_height,team_avg_weight,pass_epa,dropbacks,rush_epa,rush_attempts,total_off_plays,off_epa_per_play,pass_epa_allowed,dropbacks_faced,rush_epa_allowed,rush_attempts_faced,total_def_plays,def_epa_per_play,team_qb_epa,off_epa_prior,def_epa_prior,first_season_flag,net_epa_per_play
DAL,2021,74.6896551724138,243.183908045977,124.69364994917463,706.0,-22.21805203181204,478.0,1184.0,0.08655033607885354,-95.33303039199943,686.0,-3.894641282707012,431.0,1117.0,-0.08883408386276315,0.17168535685382966,-0.029809888772096154,0.06047898165631265,0,0.1753844199416167
DAL,2022,74.58762886597938,244.83505154639175,17.151634419122857,600.0,-12.118539443865425,532.0,1132.0,0.004446196974609039,-48.876846752704274,631.0,-49.024295313392585,498.0,1129.0,-0.0867149176847625,0.08899009642486526,0.08655033607885354,-0.08883408386276315,0,0.09116111465937154
DAL,2023,74.58695652173913,243.15217391304347,132.00958559220282,684.0,-5.510051915494902,470.0,1154.0,0.10961831341135869,-64.0168452793462,591.0,-43.21721622068207,460.0,1051.0,-0.10203050570887562,0.17593407277224268,0.004446196974609039,-0.0867149176847625,0,0.2116488191202343
DAL,2024,74.26262626262626,241.2020202020202,-70.07641028514303,687.0,-51.73058314762088,429.0,1116.0,-0.10914605146305009,36.06585451613418,598.0,59.63077202213995,483.0,1081.0,0.08852601899932852,-0.09576455790640624,0.10961831341135869,-0.10203050570887562,0,-0.1976720704623786
DAL,2025,74.44047619047619,243.6627906976744,108.2714668769059,683.0,-9.32354839500308,465.0,1148.0,0.08619156662186658,154.33831516257203,635.0,34.27127266663044,453.0,1088.0,0.17335440057831109,0.16008679377573637,-0.10914605146305009,0.08852601899932852,0,-0.0871628339564445
DEN,1999,73.73846153846154,239.2923076923077,-12.637317813142426,577.0,-43.51729998824864,466.0,1043.0,-0.05383951850564819,-33.87093906285697,509.0,-40.86579755975949,440.0,949.0,-0.07875314712604474,,,,1,0.024913628620396547
DEN,2000,73.40845070422536,235.80281690140845,92.27501302321689,601.0,2.1085377168366115,519.0,1120.0,0.08427102744647634,-11.203123627882524,616.0,-35.659221328266064,344.0,960.0,-0.04881494266265478,,-0.05383951850564819,-0.07875314712604474,0,0.13308597010913112
DEN,2001,73.6,239.01538461538462,-21.385777342779132,561.0,-33.72367287997168,482.0,1043.0,-0.05283744029026923,15.520481229804057,564.0,-61.69430661810556,407.0,971.0,-0.04755285827837436,,0.08427102744647634,-0.04881494266265478,0,-0.00528458201189487
DEN,2002,73.89655172413794,240.89655172413794,35.86252925061998,607.0,28.355980143285922,458.0,1065.0,0.06029906985343277,15.249839212219054,618.0,-12.799080524097143,379.0,997.0,0.002458133087384064,,-0.05283744029026923,-0.04755285827837436,0,0.057840936766048706
DEN,2003,73.95238095238095,240.5079365079365,-11.68891502646814,500.0,36.91560600396932,544.0,1044.0,0.024163497104886193,-46.552822571057085,533.0,-30.92991293469611,380.0,913.0,-0.08486608489129595,,0.06029906985343277,0.002458133087384064,0,0.10902958199618214
DEN,2004,73.87096774193549,243.7741935483871,54.848293609099585,536.0,-22.986562323893345,532.0,1068.0,0.029833081727721197,-37.90969625246926,524.0,-38.84926302569254,396.0,920.0,-0.08343365138930631,,0.024163497104886193,-0.08486608489129595,0,0.11326673311702751
DEN,2005,73.70689655172414,240.0,44.730840389055466,489.0,40.36529549844263,541.0,1030.0,0.08261760765776514,-39.39506610341962,641.0,-27.64285555927428,343.0,984.0,-0.06812796916940438,,0.029833081727721197,-0.08343365138930631,0,0.15074557682716952
DEN,2006,73.91666666666667,241.63333333333333,-40.55566986880966,497.0,-14.72525306819226,488.0,985.0,-0.056122764403047636,-39.87717208087345,588.0,-28.50443346299814,445.0,1033.0,-0.06619710120413513,-0.11671186299499972,0.08261760765776514,-0.06812796916940438,0,0.010074336801087498
DEN,2007,73.77777777777777,243.18055555555554,32.97143957850209,556.0,-23.997723518824603,429.0,985.0,0.009110371634190345,67.60130561356218,511.0,-8.44644724703041,503.0,1014.0,0.0583381246218262,0.048601457795429154,-0.056122764403047636,-0.06619710120413513,0,-0.049227752987635855
DEN,2008,73.61111111111111,240.79166666666666,110.80971715310896,652.0,5.646851501573742,388.0,1040.0,0.11197746986027184,116.35022366200018,531.0,15.28041443063012,470.0,1001.0,0.13149913895367663,0.1722153711184619,0.009110371634190345,0.0583381246218262,0,-0.01952166909340479
DEN,2009,73.81967213114754,243.81967213114754,3.183706118406322,601.0,-38.506968065964536,441.0,1042.0,-0.03389948363489272,-52.48188190602909,560.0,-25.500648464459417,458.0,1018.0,-0.0766036644110889,-0.001870045252667068,0.11197746986027184,0.13149913895367663,0,0.04270418077619618
DEN,2010,73.98507462686567,248.97014925373134,45.1702545916675,642.0,-61.439596711918554,398.0,1040.0,-0.01564359819254909,121.74114265700337,541.0,5.319841304860521,531.0,1072.0,0.1185270372778581,0.06196246386590083,-0.03389948363489272,-0.0766036644110889,0,-0.1341706354704072
DEN,2011,73.73846153846154,244.6,-61.87876897378107,502.0,-19.468641458574066,551.0,1053.0,-0.07725300136026128,34.97948866361058,596.0,-13.705704897883045,488.0,1084.0,0.019625261776501417,-0.13372275551597698,-0.01564359819254909,0.1185270372778581,0,-0.0968782631367627
DEN,2012,73.68852459016394,242.85245901639345,151.0092216559842,612.0,-59.95730667829237,482.0,1094.0,0.08322844147869454,-55.90249152633957,626.0,-42.100189669977674,405.0,1031.0,-0.09505594684414863,,-0.07725300136026128,0.019625261776501417,0,0.17828438832284316
DEN,2013,73.96774193548387,248.29032258064515,249.8744865298876,696.0,-22.87193821122176,461.0,1157.0,0.19619926388821593,41.57819348956797,687.0,-60.60960101132536,421.0,1108.0,-0.01717636057920342,,0.08322844147869454,-0.09505594684414863,0,0.21337562446741934
DEN,2014,73.73770491803279,242.01639344262296,116.35442833884353,627.0,-27.37392743193739,443.0,1070.0,0.08315934664196836,-20.195420595955177,710.0,-50.19972365856916,350.0,1060.0,-0.06641051344766447,,0.19619926388821593,-0.01717636057920342,0,0.14956986008963283
DEN,2015,73.98461538461538,244.63076923076923,-38.525896627475916,656.0,-44.97923971470357,412.0,1068.0,-0.07818832990840775,-93.6306569096199,647.0,-68.12038009759927,410.0,1057.0,-0.15302841722537291,-0.017652548594946894,0.08315934664196836,-0.06641051344766447,0,0.07484008731696516
DEN,2016,74.05714285714286,245.4142857142857,-13.21813306756419,630.0,-67.35255812955872,411.0,1041.0,-0.07739739788388368,-115.2700097938137,616.0,-6.228664177844753,482.0,1098.0,-0.11065453002883283,-0.05196309661917838,-0.07818832990840775,-0.15302841722537291,0,0.033257132144949145
DEN,2017,74.22222222222223,246.38888888888889,-92.95460992403241,658.0,-36.82411515554114,457.0,1115.0,-0.11639347540768928,-4.654103234937632,544.0,-93.73781507758818,428.0,972.0,-0.10122625340794837,-0.1840955267398799,-0.07739739788388368,-0.11065453002883283,0,-0.01516722199974091
DEN,2018,74.18867924528301,242.61320754716982,-12.940232223311968,634.0,-1.249854052344551,395.0,1029.0,-0.013790171307732283,33.983489511340196,607.0,-26.652218851765575,429.0,1036.0,0.007076516080670483,,-0.11639347540768928,-0.10122625340794837,0,-0.020866687388402767
DEN,2019,74.11224489795919,242.41836734693877,-29.091419384307855,566.0,-32.3444643914891,410.0,976.0,-0.06294660222930015,23.08442241977818,597.0,-24.943239214807125,426.0,1023.0,-0.0018170252150820593,-0.07254897086010895,-0.013790171307732283,0.007076516080670483,0,-0.061129577014218096
DEN,2020,74.25773195876289,244.96907216494844,-69.5118156752567,616.0,-37.61954037784606,442.0,1058.0,-0.10125837056058862,44.76694944304398,639.0,8.806219141745796,435.0,1074.0,0.049881907434627344,-0.1139307606245767,-0.06294660222930015,-0.0018170252150820593,0,-0.15114027799521595
DEN,2021,74.17021276595744,246.11702127659575,47.245968784707955,605.0,-34.38671498639965,455.0,1060.0,0.01213137150783802,24.555322505446107,632.0,-3.7284547494140705,444.0,1076.0,0.019355825052074383,0.07395313741684292,-0.10125837056058862,0.049881907434627344,0,-0.007224453544236363
DEN,2022,74.02970297029702,238.65346534653466,-72.17393577037366,663.0,-37.283333607124504,445.0,1108.0,-0.09878814925766982,-40.601895644504644,667.0,-21.904414262574903,439.0,1106.0,-0.05651565091056017,-0.1056898684778542,0.01213137150783802,0.019355825052074383,0,-0.04227249834710965
DEN,2023,74.18681318681318,240.59782608695653,-19.90419607382543,603.0,-34.84938213096555,455.0,1058.0,-0.05175196427674006,46.992868759452854,642.0,-18.637946750917955,470.0,1112.0,0.025499030583214836,-0.056310358848763904,-0.09878814925766982,-0.05651565091056017,0,-0.0772509948599549
DEN,2024,74.46987951807229,241.95180722891567,44.82916259057005,645.0,-14.358007870328878,461.0,1106.0,0.02755077280311137,-66.00867637454002,705.0,-49.586963150675444,426.0,1131.0,-0.10220657782954506,0.029816227153667538,-0.05175196427674006,0.025499030583214836,0,0.12975735063265642
DEN,2025,74.08791208791209,239.81720430107526,74.86987643809198,676.0,-9.30563562848271,457.0,1133.0,0.05786782066161454,-56.26119470023254,695.0,-17.001801263335913,400.0,1095.0,-0.06690684562882963,0.09079074235446706,0.02755077280311137,-0.10220657782954506,0,0.12477466629044418
DET,1999,73.95522388059702,244.7910447761194,-5.342479070446634,615.0,-64.15190381168033,356.0,971.0,-0.07156991028025433,-3.861652374552399,621.0,-72.85734426756315,393.0,1014.0,-0.07565976000208634,,,,1,0.0040898497218320035
DET,2000,73.61904761904762,241.73015873015873,-93.4593344302574,556.0,-35.370522164233385,451.0,1007.0,-0.12793431637983196,-61.77118980006766,579.0,-35.0723061442807,421.0,1000.0,-0.09684349594434837,,-0.07156991028025433,-0.07565976000208634,0,-0.0310908204354836
DET,2001,73.45714285714286,241.34285714285716,-83.06634502829812,699.0,-49.47349331599865,352.0,1051.0,-0.12610831431426903,65.22801603107828,561.0,-8.213777573181323,470.0,1031.0,0.055299940308338465,-0.1409639256596418,-0.12793431637983196,-0.09684349594434837,0,-0.18140825462260748
DET,2002,73.453125,241.0625,-116.67222937716936,610.0,-41.855374697261546,358.0,968.0,-0.16376818602730467,93.50132803900924,645.0,-29.706241084921665,497.0,1142.0,0.05586259803335164,-0.20085382869166088,-0.12610831431426903,0.055299940308338465,0,-0.2196307840606563
DET,2003,73.3529411764706,238.3235294117647,-112.93126884208036,599.0,-57.853241011930976,374.0,973.0,-0.17552364835972387,34.64356432416536,547.0,-46.51521686562571,447.0,994.0,-0.011943312415956087,-0.18634452002118657,-0.16376818602730467,0.05586259803335164,0,-0.16358033594376778
DET,2004,73.66666666666667,243.8095238095238,-71.09685971354787,539.0,-8.113890776775827,408.0,947.0,-0.0836438759137526,38.72263289093608,575.0,-41.87611472256749,498.0,1073.0,-0.0029389392652669245,-0.11819904527733002,-0.17552364835972387,-0.011943312415956087,0,-0.08070493664848567
DET,2005,73.68181818181819,243.13636363636363,-77.73623023242787,550.0,-36.035728354092576,405.0,955.0,-0.11913294092829366,-2.3290359064366175,517.0,-27.05075156804813,489.0,1006.0,-0.029204560113801938,-0.1405911144907165,-0.0836438759137526,-0.0029389392652669245,0,-0.08992838081449173
DET,2006,73.64788732394366,247.26760563380282,-47.22122542656274,672.0,-60.86327257315555,304.0,976.0,-0.11074231352430151,40.110839191704066,559.0,-38.23060078111725,493.0,1052.0,0.0017872988693790996,,-0.11913294092829366,-0.029204560113801938,0,-0.11252961239368062
DET,2007,73.6923076923077,245.58461538461538,-33.34293882114924,653.0,-45.148191019332046,326.0,979.0,-0.08017480065421989,52.6841374084335,651.0,-40.674380547283214,448.0,1099.0,0.010927895233075784,-0.09225143227283429,-0.11074231352430151,0.0017872988693790996,0,-0.09110269588729568
DET,2008,73.67605633802818,242.1267605633803,-126.25606034482762,569.0,-22.224991015372932,353.0,922.0,-0.16104235505444744,136.12598803229324,491.0,21.975239967815927,534.0,1025.0,0.15424510048791137,-0.21117201048059894,-0.08017480065421989,0.010927895233075784,0,-0.3152874555423588
DET,2009,73.7948717948718,245.16666666666666,-136.97642713092162,648.0,-49.45338746827217,410.0,1058.0,-0.17620965463061794,116.49225454984548,578.0,-53.66685898479443,458.0,1036.0,0.06064227371143924,-0.22891570692606916,-0.16104235505444744,0.15424510048791137,0,-0.23685192834205718
DET,2010,73.83098591549296,243.35211267605635,12.451497228294551,681.0,-39.5976649253597,404.0,1085.0,-0.02501950939821673,-12.839107110113341,593.0,-4.523604584668186,442.0,1035.0,-0.01677556685486138,-0.034999114792243255,-0.17620965463061794,0.06064227371143924,0,-0.008243942543355351
DET,2011,73.69117647058823,241.5,85.5895491994395,728.0,-23.48487219171722,361.0,1089.0,0.057029088161361145,-60.71733662150241,669.0,-17.655591746083903,413.0,1082.0,-0.07243339035821286,0.1107687245989439,-0.02501950939821673,-0.01677556685486138,0,0.12946247851957401
DET,2012,73.71830985915493,238.6338028169014,28.22020303663006,784.0,-31.723544331027124,391.0,1175.0,-0.002981567059061331,61.653587032967344,607.0,-13.68459588055038,421.0,1028.0,0.046662442755269415,0.011318741823365395,0.057029088161361145,-0.07243339035821286,0,-0.049644009814330745
DET,2013,74.0909090909091,244.42424242424244,47.69060028518612,670.0,-50.13426020510404,445.0,1115.0,-0.002191623246563157,33.318914192815924,631.0,-74.45402324934565,380.0,1011.0,-0.04068754604997995,0.061190923083698535,-0.002981567059061331,0.046662442755269415,0,0.03849592280341679
DET,2014,74.08695652173913,244.20289855072463,39.567687713594054,665.0,-54.33739334948025,397.0,1062.0,-0.013907444101587757,-11.314249689862388,648.0,-95.238271119199,351.0,999.0,-0.10665917998905045,0.047486803284703775,-0.002191623246563157,-0.04068754604997995,0,0.09275173588746269
DET,2015,73.8955223880597,253.53731343283582,18.006465367536297,703.0,-38.17785450290883,356.0,1059.0,-0.019047581808661503,84.54564469289234,595.0,-29.7669444260681,429.0,1024.0,0.053494824479320545,0.01238290151353717,-0.013907444101587757,-0.10665917998905045,0,-0.07254240628798204
DET,2016,74.17307692307692,243.52884615384616,94.8483591062238,655.0,-32.49416024343113,350.0,1005.0,0.0620439789679529,130.73355890149907,595.0,-27.94534545883455,389.0,984.0,0.10445956650677288,0.11610435719725976,-0.019047581808661503,0.053494824479320545,0,-0.04241558753881998
DET,2017,74.0721649484536,248.01030927835052,33.102806001630746,638.0,-82.67939167219504,364.0,1002.0,-0.0494776304097448,-30.66572567490458,620.0,-36.24100018934029,432.0,1052.0,-0.06359954930061298,0.04584366007594383,0.0620439789679529,0.10445956650677288,0,0.014121918890868182
DET,2018,73.97938144329896,245.7319587628866,-10.269194206959966,632.0,-39.868522842346216,405.0,1037.0,-0.048348811040796705,57.82351847304629,560.0,-19.764032261746078,403.0,963.0,0.03952179253509887,0.0035281936076121145,-0.0494776304097448,-0.06359954930061298,0,-0.08787060357589557
DET,2019,74.10891089108911,243.7029702970297,23.666821532637947,639.0,-54.55554982394039,407.0,1046.0,-0.029530332974476523,103.99069310479915,663.0,-34.39393086709091,456.0,1119.0,0.062195497978291554,0.13398348965795948,-0.048348811040796705,0.03952179253509887,0,-0.09172583095276808
DET,2020,74.0111111111111,245.0888888888889,46.553565707977526,639.0,-38.879686529140365,367.0,1006.0,0.007628110515742705,186.36289006416683,602.0,20.572771089993683,490.0,1092.0,0.1895015212034437,0.09954971746303799,-0.029530332974476523,0.062195497978291554,0,-0.18187341068770102
DET,2021,74.23529411764706,241.73529411764707,-25.651403250870192,643.0,-38.116281128100596,427.0,1070.0,-0.05959596670931849,106.06330979102931,607.0,-1.3148668069602911,521.0,1128.0,0.09286209484403282,-0.0629625286120401,0.007628110515742705,0.1895015212034437,0,-0.15245806155335132
DET,2022,74.0,236.60204081632654,99.99850328183084,627.0,-36.788763026357394,484.0,1111.0,0.056894455675493644,66.16232970437562,646.0,44.4274701116366,477.0,1123.0,0.09847711470704562,0.15846129322685143,-0.05959596670931849,0.09286209484403282,0,-0.04158265903155198
DET,2023,74.02061855670104,240.94845360824743,69.40895801179019,645.0,-19.99006015132005,501.0,1146.0,0.04312294752222525,29.85916997702994,662.0,-48.404000485044804,409.0,1071.0,-0.01731543464800641,0.11123593918210975,0.056894455675493644,0.09847711470704562,0,0.06043838217023166
DET,2024,73.87037037037037,240.97222222222223,165.3381936890302,597.0,9.53398267001952,535.0,1132.0,0.15448072116523826,-34.31145879439349,688.0,-7.712574429824773,369.0,1057.0,-0.0397578365413607,0.2764572212292961,0.04312294752222525,-0.01731543464800641,0,0.19423855770659895
DET,2025,73.88235294117646,244.83333333333334,106.27021609641459,624.0,-23.515552161037625,443.0,1067.0,0.07755826048301495,3.9824234385813773,640.0,-13.104282163994583,448.0,1088.0,-0.008384061328504784,0.17447773411323916,0.15448072116523826,-0.0397578365413607,0,0.08594232181151973
GB,1999,74.19117647058823,245.61764705882354,1.8777098888727162,635.0,-41.77289154269849,386.0,1021.0,-0.03907461474419762,19.88796554901622,563.0,-56.40968231813022,473.0,1036.0,-0.03525262236400966,,,,1,-0.0038219923801879607
GB,2000,74.05882352941177,245.5735294117647,-4.059893255821478,635.0,-14.090544208373464,404.0,1039.0,-0.01746914096650139,38.47429724107278,605.0,-41.35031524617239,418.0,1023.0,-0.002811356798728846,,-0.03907461474419762,-0.03525262236400966,0,-0.014657784167772544
GB,2001,73.98507462686567,245.7462686567164,87.78279837950137,538.0,-52.7267504891738,410.0,948.0,0.03697895347080967,-91.01705317229197,647.0,-25.26901187065981,408.0,1055.0,-0.11022375833455145,,-0.01746914096650139,-0.002811356798728846,0,0.14720271180536112
GB,2002,74.0,249.04347826086956,19.225403036530487,614.0,-25.59146276883075,452.0,1066.0,-0.005971913444934579,-96.16169978814568,586.0,7.47984173900968,414.0,1000.0,-0.088681858049136,,0.03697895347080967,-0.11022375833455145,0,0.08270994460420142
GB,2003,74.375,248.234375,52.71987117535511,495.0,13.355684559388154,507.0,1002.0,0.06594366839794737,-68.43132960693188,620.0,-15.667943488531021,412.0,1032.0,-0.08149154369715397,,-0.005971913444934579,-0.088681858049136,0,0.14743521209510135
GB,2004,74.12121212121212,248.03030303030303,142.00122681886538,611.0,-32.74111850791444,441.0,1052.0,0.1038594185465313,71.99629607369104,558.0,-2.0467525452688102,409.0,967.0,0.07233665308006434,,0.06594366839794737,-0.08149154369715397,0,0.03152276546646696
GB,2005,73.63888888888889,240.81944444444446,-22.360319140906643,655.0,-52.216607659876146,398.0,1053.0,-0.07082329230843569,-21.869266307282054,466.0,-51.320574395910114,503.0,969.0,-0.07553131135520348,,0.1038594185465313,0.07233665308006434,0,0.004708019046767792
GB,2006,73.67692307692307,246.26153846153846,-22.357460581711848,653.0,-74.47731954777439,431.0,1084.0,-0.08933097797923084,-48.86806495976486,568.0,-23.25476030955534,441.0,1009.0,-0.07147950968218057,,-0.07082329230843569,-0.07553131135520348,0,-0.01785146829705027
GB,2007,73.77049180327869,247.8360655737705,104.53185429010429,598.0,-38.99845562373271,388.0,986.0,0.06646389317076225,-35.486526660766366,573.0,-36.99593656223253,427.0,1000.0,-0.0724824632229989,0.24595129940425975,-0.08933097797923084,-0.07147950968218057,0,0.13894635639376113
GB,2008,73.96825396825396,251.14285714285714,85.70677282411685,594.0,-21.73142287773565,437.0,1031.0,0.06205174582578196,-56.800129525618026,556.0,30.964779842738164,460.0,1016.0,-0.025428493782362067,0.14315378403662463,0.06646389317076225,-0.0724824632229989,0,0.08748023960814402
GB,2009,73.77777777777777,246.34920634920636,121.87499185944549,623.0,-0.7423410362310103,439.0,1062.0,0.11406087648136956,-70.4906396579596,588.0,-77.4209183735404,371.0,959.0,-0.1542352012841502,0.1911020506498697,0.06205174582578196,-0.025428493782362067,0,0.2682960777655198
GB,2010,73.76811594202898,249.7536231884058,110.32610910321165,619.0,-22.04201851845699,421.0,1040.0,0.08488854863918718,-63.01515671804788,591.0,-30.41048859394356,396.0,987.0,-0.09465617559472284,0.15646562469846434,0.11406087648136956,-0.1542352012841502,0,0.17954472423391002
GB,2011,73.75438596491227,249.28070175438597,255.84538911144475,634.0,-28.81368027633558,395.0,1029.0,0.22063334191944525,24.79071625946647,695.0,16.521116717356836,386.0,1081.0,0.038216311726941087,0.4040601262329165,0.08488854863918718,-0.09465617559472284,0,0.18241703019250416
GB,2012,73.484375,244.953125,128.141384896168,644.0,-35.536106004274004,433.0,1077.0,0.08598447436573259,-10.754984865710657,636.0,-2.794148461420478,419.0,1055.0,-0.012842780404863635,0.1831944999533894,0.22063334191944525,0.038216311726941087,0,0.09882725477059623
GB,2013,73.55223880597015,246.28358208955223,59.431569226938784,648.0,8.248223671537406,459.0,1107.0,0.06113802429853315,65.3289139932178,606.0,20.971028307829265,432.0,1038.0,0.08314059951931316,0.10109092365541195,0.08598447436573259,-0.012842780404863635,0,-0.02200257522078001
GB,2014,73.95,250.85,176.45942980578045,594.0,-26.882822021155025,435.0,1029.0,0.14536113487329974,-3.8849248796505877,634.0,-33.01414652098922,451.0,1085.0,-0.034008360737916875,0.299505578827123,0.06113802429853315,0.08314059951931316,0,0.17936949561121662
GB,2015,73.88524590163935,249.08196721311475,12.338124104611449,665.0,-24.836679081330516,437.0,1102.0,-0.011341701430779552,-23.410236308801164,628.0,-13.486191312764143,420.0,1048.0,-0.035206514906073766,-0.01548672349153765,0.14536113487329974,-0.034008360737916875,0,0.023864813475294212
GB,2016,73.64893617021276,241.48936170212767,149.24638672086988,698.0,-5.0626969488251605,376.0,1074.0,0.134249245597807,83.51413395984585,633.0,-34.416696832303536,380.0,1013.0,0.04846736142896576,0.18988512498458565,-0.011341701430779552,-0.035206514906073766,0,0.08578188416884122
GB,2017,73.9080459770115,243.91954022988506,-31.787360968736138,652.0,15.034533420804928,386.0,1038.0,-0.01613952557604163,96.26446208291466,569.0,-52.959248028876964,464.0,1033.0,0.041921794824818684,-0.09305200304219574,0.134249245597807,0.04846736142896576,0,-0.05806132040086032
GB,2018,74.3047619047619,244.8095238095238,57.61278141149232,730.0,23.43171073436593,334.0,1064.0,0.07616963547543068,88.31118388590602,599.0,-45.40389316024682,447.0,1046.0,0.04102035442223633,0.034071284633136786,-0.01613952557604163,0.041921794824818684,0,0.03514928105319435
GB,2019,74.4367816091954,242.816091954023,61.32021977203461,636.0,-9.007167290511566,412.0,1048.0,0.04991703481061359,-25.628765468017452,609.0,3.155424583489578,412.0,1021.0,-0.022011107624415157,0.07470479507630406,0.07616963547543068,0.04102035442223633,0,0.07192814243502875
GB,2020,74.45360824742268,244.1734693877551,191.25985730922204,568.0,23.13913004385495,446.0,1014.0,0.21143884354346842,24.572676670237183,608.0,11.091988898890692,400.0,1008.0,0.03538161266778559,0.32497538246578656,0.04991703481061359,-0.022011107624415157,0,0.17605723087568284
GB,2021,74.58888888888889,246.23333333333332,132.5909194136069,647.0,14.604044207552088,447.0,1094.0,0.13454749873963345,0.06645866272697432,686.0,28.772070399209923,396.0,1082.0,0.02665298434559787,0.18916302897176268,0.21143884354346842,0.03538161266778559,0,0.10789451439403558
GB,2022,74.47572815533981,241.44660194174756,-0.15660442132624786,608.0,5.130230863709385,456.0,1064.0,0.004674460942089415,6.7386458579103925,535.0,28.4354393542134,480.0,1015.0,0.034654271144949546,-0.02483179117289005,0.13454749873963345,0.02665298434559787,0,-0.02997981020286013
GB,2023,74.78125,241.57291666666666,85.53937230034501,636.0,-30.993964025443947,443.0,1079.0,0.05055181489796206,32.34635943558383,614.0,-15.586529185821998,497.0,1111.0,0.015085355760361683,0.13579770861434287,0.004674460942089415,0.034654271144949546,0,0.035466459137600374
GB,2024,74.48387096774194,244.20430107526883,82.68334295694572,525.0,3.9319557063193766,528.0,1053.0,0.08225574421962498,-23.566825050208635,646.0,-38.54159042729026,428.0,1074.0,-0.05782906469040865,0.13557901257600632,0.05055181489796206,0.015085355760361683,0,0.14008480891003364
GB,2025,74.80208333333333,248.72277227722773,141.60680068662333,554.0,-15.2508865787493,492.0,1046.0,0.12079915306680117,54.73008087694545,612.0,-12.20010456290171,478.0,1090.0,0.03901832689361811,0.229031656001005,0.08225574421962498,-0.05782906469040865,0,0.08178082617318305
HOU,2016,74.44680851063829,251.77659574468086,-45.51659057026635,630.0,-45.98693918054728,456.0,1086.0,-0.08425739387736063,-13.306919027259426,572.0,-63.9785944482129,397.0,969.0,-0.07975801184259271,-0.10135943068759257,-0.04657821649922071,-0.10908991625153716,0,-0.004499382034767921
HOU,2017,73.85436893203884,240.126213592233,-38.497561116865064,605.0,-29.540478779700454,449.0,1054.0,-0.06455222001571681,48.71449593300682,560.0,-39.6611223089805,440.0,1000.0,0.00905337362402632,-0.09652880867948627,-0.08425739387736063,-0.07975801184259271,0,-0.07360559363974313
HOU,2018,74.07954545454545,240.77272727272728,68.82248309198476,621.0,-42.872533636411774,472.0,1093.0,0.023741948266763943,13.929011397692786,673.0,-76.56917431872417,385.0,1058.0,-0.059206203138971056,0.08227806218877748,-0.06455222001571681,0.00905337362402632,0,0.082948151405735
HOU,2019,74.23958333333333,246.29166666666666,75.42518179878955,630.0,3.717118909886101,434.0,1064.0,0.07438186156830418,91.56137761665805,645.0,-12.160703377398086,404.0,1049.0,0.07569177715849376,0.09757220968127094,0.023741948266763943,-0.059206203138971056,0,-0.0013099155901895865
HOU,2020,74.03333333333333,242.57777777777778,139.73852786099988,660.0,-24.381641917861998,344.0,1004.0,0.11489729675611343,144.37737086386804,595.0,24.53597122616603,493.0,1088.0,0.15525123353863424,0.19308009937617063,0.07438186156830418,0.07569177715849376,0,-0.040353936782520805
HOU,2021,73.80722891566265,244.84337349397592,-63.62319189433505,613.0,-66.45837687555539,421.0,1034.0,-0.12580422511594821,87.31770796292595,600.0,-8.372292767679816,525.0,1125.0,0.07017370239577435,-0.12430093719774579,0.11489729675611343,0.15525123353863424,0,-0.19597792751172255
HOU,2022,73.4494382022472,242.1011235955056,-112.89522033969575,641.0,-72.60542869608524,399.0,1040.0,-0.17836600868825098,9.59365686954609,590.0,1.3069348454200629,574.0,1164.0,0.009364769514575733,-0.14291124790903453,-0.12580422511594821,0.07017370239577435,0,-0.18773077820282671
HOU,2023,73.62135922330097,243.0097087378641,36.74309787365462,660.0,-59.37270674583574,446.0,1106.0,-0.02046076751553447,17.45755026449741,651.0,-59.40767790653271,472.0,1123.0,-0.037355411969755385,0.08400357071721651,-0.17836600868825098,0.009364769514575733,0,0.016894644454220915
HOU,2024,73.8021978021978,240.34065934065933,-9.803566214974893,662.0,-39.44223437320454,436.0,1098.0,-0.04485045590908874,-5.760575836242097,638.0,-38.65989543890307,449.0,1087.0,-0.040865198965174945,-0.03781002343401129,-0.02046076751553447,-0.037355411969755385,0,-0.003985256943913794
HOU,2025,74.11702127659575,242.03125,40.341802224239444,648.0,-44.93582433584685,476.0,1124.0,-0.004087208284348228,-81.34329403867933,623.0,-21.840604742389743,400.0,1023.0,-0.10086402617895315,0.03603821453271141,-0.04485045590908874,-0.040865198965174945,0,0.09677681789460492
IND,1999,73.39682539682539,239.34920634920636,83.24782717417663,554.0,-33.4280471611129,420.0,974.0,0.051149671471318006,12.626817159107178,600.0,-53.90062010032058,407.0,1007.0,-0.040986894678464156,,,,1,0.09213656614978216
IND,2000,73.36923076923077,240.26153846153846,136.40214457966755,590.0,-13.224244243400708,437.0,1027.0,0.11993953294670578,-1.732970660675642,580.0,4.5580279709130265,449.0,1029.0,0.00274543956291291,,0.051149671471318006,-0.040986894678464156,0,0.11719409338379287
IND,2001,73.57575757575758,239.34848484848484,15.830917599774303,597.0,-21.356976259509743,440.0,1037.0,-0.0053288897393784385,55.135362761597214,562.0,-11.079477171506323,456.0,1018.0,0.04327690136551168,,0.11993953294670578,0.00274543956291291,0,-0.04860579110489012
IND,2002,73.37096774193549,239.53225806451613,56.22354916222231,624.0,-50.390450242676366,437.0,1061.0,0.00549773696469929,-36.168303080204794,526.0,-28.480766338450564,459.0,985.0,-0.06563357301386331,,-0.0053288897393784385,0.04327690136551168,0,0.07113130997856261
