pfr_id,gsis_id,position,position_group,def_pos_flag,off_pos_flag,draft_round,draft_pick
HaenJa00,00-0038998,qb,qb,0,1,4.0,127.0
LockJa00,00-0027946,qb,qb,0,1,1.0,8.0
LongJa20,00-0025820,ot,ol,0,1,1.0,1.0
LutoJa00,00-0036312,qb,qb,0,1,6.0,189.0
SchiJa20,00-0021264,wr,wr,0,1,5.0,151.0
JohnJa09,00-0033940,dt,dl,1,0,4.0,109.0
ScotJa02,00-0034267,wr,wr,0,1,4.0,132.0
BrooJa03,00-0038640,wr,wr,0,1,7.0,244.0
CampJa03,00-0036858,wr,wr,0,1,6.0,209.0
CollJa02,00-0031552,cb,db,1,0,2.0,42.0
GrahJa02,00-0038648,lb,lb,1,0,7.0,255.0
HurdJa00,00-0034971,wr,wr,0,1,3.0,67.0
HurtJa00,00-0036389,qb,qb,0,1,2.0,53.0
MayfJa00,00-0036947,ot,ol,0,1,3.0,68.0
McLeJa00,00-0040209,lb,lb,1,0,6.0,194.0
McMiJa01,00-0039855,wr,wr,0,1,3.0,92.0
MilrJa00,00-0040673,qb,qb,0,1,3.0,92.0
MyriJa00,00-0033587,cb,db,1,0,7.0,222.0
NailJa00,00-0037291,wr,wr,0,1,6.0,191.0
ParmJa00,00-0026316,rb,rb,0,1,6.0,176.0
RamsJa00,00-0033055,cb,db,1,0,1.0,5.0
ReagJa00,00-0036387,wr,wr,0,1,1.0,21.0
ReevJa00,00-0033557,lb,lb,1,0,4.0,124.0
RoyaJa00,00-0040646,wr,wr,0,1,4.0,133.0
SaunJa00,00-0031053,wr,wr,0,1,4.0,104.0
TolbJa00,00-0037666,wr,wr,0,1,3.0,88.0
BrowJa00,00-0028056,cb,db,1,0,4.0,118.0
HyatJa00,00-0038938,wr,wr,0,1,3.0,73.0
ArmoJa00,00-0038119,cb,db,1,0,4.0,119.0
CharJa00,00-0026213,rb,rb,0,1,3.0,73.0
WillJa06,00-0033948,rb,rb,0,1,4.0,134.0
LewiJa00,00-0019693,rb,rb,0,1,1.0,5.0
TaylJa01,00-0030484,cb,db,1,0,2.0,54.0
WallJa99,00-0027794,cb,db,1,0,6.0,196.0
JoneJa08,00-0034729,ot,ol,0,1,5.0,168.0
ThraJa01,00-0039379,wr,wr,0,1,5.0,156.0
WinsJa00,00-0031503,qb,qb,0,1,1.0,1.0
FlemJa00,00-0029639,cb,db,1,0,3.0,80.0
AndeJa21,00-0024303,olb,lb,1,0,3.0,88.0
BradJa00,00-0032890,cb,db,1,0,2.0,62.0
ConnJa00,00-0033553,rb,rb,0,1,3.0,105.0
CookJa01,00-0037248,rb,rb,0,1,2.0,63.0
DaviJa03,00-0027130,rb,rb,0,1,6.0,195.0
DearJa00,00-0004112,te,te,0,1,6.0,191.0
HannJa00,00-0029634,te,te,0,1,6.0,186.0
HardJa00,00-0026181,wr,wr,0,1,2.0,41.0
HudsJa00,00-0036866,ot,ol,0,1,4.0,110.0
JackJa00,00-0020430,rb,rb,0,1,3.0,65.0
JoneJa04,00-0025465,wr,wr,0,1,3.0,78.0
LeexJa21,00-0021905,dt,dl,1,0,5.0,147.0
MartJa21,00-0025454,ot,ol,0,1,3.0,67.0
MitcJa00,00-0037282,te,te,0,1,5.0,177.0
MorgJa00,00-0036301,qb,qb,0,1,4.0,125.0
ProcJa00,00-0036133,wr,wr,0,1,6.0,201.0
StarJa00,00-0027791,rb,rb,0,1,6.0,193.0
WashJa00,00-0034676,wr,wr,0,1,2.0,60.0
WhalJa00,00-0019569,te,te,0,1,5.0,157.0
WhitJa02,00-0031062,rb,rb,0,1,4.0,130.0
WillJa01,00-0019491,wr,wr,0,1,6.0,175.0
WillJa11,00-0037240,wr,wr,0,1,1.0,12.0
RichJa20,00-0026376,c,ol,0,1,7.0,236.0
CollJa00,00-0030421,olb,lb,1,0,2.0,52.0
HarpJa01,00-0028068,rb,rb,0,1,4.0,130.0
DembJa00,00-0034809,g,ol,0,1,6.0,192.0
DougJa00,00-0031575,g,ol,0,1,4.0,114.0
CrowJa00,00-0031941,wr,wr,0,1,4.0,105.0
BrowJa55,00-0023447,ot,ol,0,1,1.0,13.0
SmitJa22,00-0026979,ot,ol,0,1,1.0,2.0
JenkJa03,00-0029681,cb,db,1,0,2.0,39.0
AbbrJa00,00-0031021,wr,wr,0,1,5.0,176.0
CookJa02,00-0027061,te,te,0,1,3.0,89.0
GoffJa00,00-0033106,qb,qb,0,1,1.0,1.0
VeldJa20,00-0027674,ot,ol,0,1,3.0,69.0
WileJa00,00-0039824,te,te,0,1,4.0,131.0
HallJa00,00-0038598,qb,qb,0,1,5.0,164.0
DillJa00,00-0027105,wr,wr,0,1,5.0,144.0
JackJa01,00-0019682,qb,qb,0,1,7.0,214.0
WrigJa02,00-0029572,wr,wr,0,1,4.0,118.0
HuntJa03,00-0040692,rb,rb,0,1,4.0,117.0
ReedJa02,00-0032387,dt,dl,1,0,2.0,49.0
KingJa02,00-0039832,g,ol,0,1,6.0,215.0
StidJa00,00-0035264,qb,qb,0,1,4.0,133.0
JoneJa14,00-0039353,cb,db,1,0,3.0,96.0
HarrJa02,00-0031593,g,ol,0,1,5.0,152.0
JenkJa01,00-0027979,dt,dl,1,0,2.0,41.0
JoneJa05,00-0030499,olb,lb,1,0,1.0,17.0
LandJa00,00-0031382,wr,wr,0,1,2.0,63.0
McClJa05,00-0039393,rb,rb,0,1,6.0,186.0
BromJa00,00-0031403,dt,dl,1,0,3.0,74.0
BrowJa23,00-0023558,c,ol,0,1,4.0,124.0
CampJa00,00-0023460,qb,qb,0,1,1.0,25.0
FoxxJa20,00-0027728,ot,ol,0,1,4.0,128.0
HillJa00,00-0025463,wr,wr,0,1,3.0,76.0
JeffJa21,00-0023626,dt,dl,1,0,6.0,193.0
KelcJa00,00-0028129,c,ol,0,1,6.0,191.0
McAdJa00,00-0021094,wr,wr,0,1,5.0,149.0
PinnJa01,00-0036502,cb,db,1,0,5.0,175.0
PociJa00,00-0024364,te,te,0,1,5.0,150.0
SmitJa22,00-0026979,ot,ol,0,1,1.0,2.0
SnelJa00,00-0025631,fb,rb,0,1,7.0,244.0
SpriJa00,00-0032766,ot,ol,0,1,2.0,48.0
ThomJa20,00-0019684,g,ol,0,1,7.0,222.0
WiltJa20,00-0018078,dt,dl,1,0,4.0,123.0
WittJa00,00-0022127,te,te,0,1,3.0,69.0
WoriJa99,00-0027889,olb,lb,1,0,2.0,52.0
BrowJa05,00-0032895,olb,lb,1,0,5.0,175.0
JennJa00,00-0036259,wr,wr,0,1,7.0,217.0
WillJa05,00-0027141,rb,rb,0,1,7.0,212.0
ArenJa99,00-0027660,cb,db,1,0,2.0,50.0
HuntJa00,00-0021313,wr,wr,0,1,6.0,206.0
BakeJa00,00-0039853,wr,wr,0,1,4.0,110.0
FostJa01,00-0039742,ot,ol,0,1,4.0,114.0
RingJa00,00-0027120,rb,rb,0,1,5.0,173.0
WalkJa00,00-0021153,wr,wr,0,1,1.0,20.0
WimsJa00,00-0034426,wr,wr,0,1,7.0,224.0
WillJa10,00-0036997,rb,rb,0,1,2.0,35.0
AlleJa01,00-0031577,rb,rb,0,1,4.0,125.0
TaylJa02,00-0035237,ot,ol,0,1,2.0,35.0
JamiJa00,00-0030415,rb,rb,0,1,7.0,228.0
JordJa00,00-0039405,rb,rb,0,1,6.0,205.0
SmitJa06,00-0038543,wr,wr,0,1,1.0,20.0
DartJa00,00-0040691,qb,qb,0,1,1.0,25.0
AjayJa00,00-0031590,rb,rb,0,1,5.0,149.0
CutlJa00,00-0024226,qb,qb,0,1,1.0,11.0
TantJa00,00-0019486,te,te,0,1,5.0,164.0
TufeJa00,00-0036881,dt,dl,1,0,4.0,106.0
HornJa00,00-0036944,cb,db,1,0,1.0,8.0
DaniJa02,00-0039910,qb,qb,0,1,1.0,2.0
HiggJa00,00-0040130,wr,wr,0,1,2.0,34.0
ReedJa03,00-0039146,wr,wr,0,1,2.0,50.0
BlueJa01,00-0040586,rb,rb,0,1,5.0,149.0
FordJa02,00-0039388,lb,lb,1,0,5.0,175.0
TwymJa00,00-0036651,dt,dl,1,0,6.0,199.0
WaddJa00,00-0036613,wr,wr,0,1,1.0,6.0
WatsJa02,00-0037195,cb,db,1,0,7.0,243.0
WrigJa04,00-0039874,rb,rb,0,1,4.0,120.0
LaneJa00,00-0040164,wr,wr,0,1,4.0,128.0
NoelJa00,00-0040138,wr,wr,0,1,3.0,79.0
JohnJa13,00-0036292,cb,db,1,0,2.0,50.0
MoorJa04,00-0036557,ot,ol,0,1,5.0,155.0
JohnJa01,00-0026333,wr,wr,0,1,6.0,193.0
HoslJa00,00-0029267,cb,db,1,0,3.0,94.0
TerrJe20,00-0022902,g,ol,0,1,5.0,146.0
WeavJe00,00-0017356,te,te,0,1,7.0,208.0
BacaJe00,00-0030406,g,ol,0,1,6.0,196.0
BackJe20,00-0020444,ot,ol,0,1,1.0,18.0
DrisJe00,00-0032436,qb,qb,0,1,6.0,207.0
DugaJe00,00-0022746,te,te,0,1,7.0,220.0
GladJe00,00-0036324,cb,db,1,0,1.0,31.0
HeueJe00,00-0032227,te,te,0,1,3.0,92.0
JaniJe00,00-0031001,wr,wr,0,1,7.0,236.0
KingJe00,00-0024369,te,te,0,1,5.0,155.0
OkudJe00,00-0036274,cb,db,1,0,1.0,3.0
OtahJe20,00-0026159,ot,ol,0,1,1.0,19.0
OwenJe20,00-0027834,dt,dl,1,0,7.0,243.0
RoweJe00,00-0025538,qb,qb,0,1,5.0,151.0
WebbJe00,00-0024404,wr,wr,0,1,6.0,190.0
BassJe00,00-0040072,lb,lb,1,0,5.0,156.0
ChesJe00,00-0033464,wr,wr,0,1,4.0,139.0
WoodJe01,00-0037755,te,te,0,1,3.0,73.0
JameJe20,00-0019493,g,ol,0,1,6.0,182.0
NewtJe00,00-0039906,dt,dl,1,0,2.0,36.0
HawkJe00,00-0033085,ot,ol,0,1,4.0,123.0
TumaJe00,00-0016677,te,te,0,1,5.0,136.0
WortJe00,00-0029257,dt,dl,1,0,2.0,51.0
AdamJe01,00-0032429,te,te,0,1,6.0,184.0
JohnJe00,00-0022141,fb,rb,0,1,4.0,118.0
PoutJe00,00-0032263,g,ol,0,1,3.0,66.0
TrotJe01,00-0039826,lb,lb,1,0,5.0,155.0
BridJe20,00-0021974,g,ol,0,1,6.0,185.0
ClarJe04,00-0033520,cb,db,1,0,6.0,197.0
HillJe01,00-0031301,rb,rb,0,1,2.0,55.0
KerlJe00,00-0028091,wr,wr,0,1,5.0,153.0
LangJe00,00-0031569,rb,rb,0,1,4.0,106.0
MaclJe00,00-0026995,wr,wr,0,1,1.0,19.0
McNiJe00,00-0033955,rb,rb,0,1,5.0,162.0
RuckJe00,00-0037805,te,te,0,1,3.0,101.0
SpriJe00,00-0033528,te,te,0,1,5.0,154.0
TrueJe20,00-0024274,ot,ol,0,1,2.0,59.0
McKiJe00,00-0031376,rb,rb,0,1,3.0,96.0
NorwJe00,00-0024294,rb,rb,0,1,3.0,79.0
BurtJe01,00-0039810,wr,wr,0,1,3.0,80.0
GresJe00,00-0027873,te,te,0,1,1.0,21.0
JeffJe00,00-0036670,rb,rb,0,1,7.0,257.0
FinlJe00,00-0026231,te,te,0,1,3.0,91.0
BakeJe00,00-0034797,olb,lb,1,0,3.0,73.0
CollJe00,00-0023577,te,te,0,1,5.0,144.0
FeltJe00,00-0026286,fb,rb,0,1,5.0,146.0
FordJe00,00-0037267,rb,rb,0,1,5.0,156.0
HarrJe00,00-0024359,rb,rb,0,1,5.0,145.0
MathJe00,00-0023549,wr,wr,0,1,4.0,114.0
SimpJe00,00-0026186,wr,wr,0,1,2.0,46.0
JernJe00,00-0028021,wr,wr,0,1,3.0,83.0
CotcJe00,00-0022811,wr,wr,0,1,4.0,108.0
JeudJe00,00-0036407,wr,wr,0,1,1.0,15.0
JohnJe21,00-0019667,dt,dl,1,0,4.0,101.0
JameJe00,00-0032135,te,te,0,1,5.0,160.0
PalmJe00,00-0020483,qb,qb,0,1,4.0,125.0
WillJe02,00-0030081,dt,dl,1,0,5.0,137.0
JackJh00,00-0039392,wr,wr,0,1,6.0,182.0
CampJi00,00-0040708,lb,lb,1,0,1.0,31.0
DrayJi00,00-0027825,te,te,0,1,7.0,233.0
FinnJi00,00-0005229,fb,rb,0,1,7.0,253.0
KleiJi00,00-0009323,te,te,0,1,2.0,44.0
MoliJi20,00-0022685,ot,ol,0,1,6.0,180.0
ClauJi00,00-0027659,qb,qb,0,1,2.0,48.0
GaroJi00,00-0031345,qb,qb,0,1,2.0,62.0
GrahJi00,00-0027696,te,te,0,1,3.0,95.0
HornJi00,00-0040218,wr,wr,0,1,6.0,208.0
MorrJi00,00-0036859,c,ol,0,1,7.0,230.0
SmitJi03,00-0027965,cb,db,1,0,1.0,27.0
AdamJo01,00-0029271,wr,wr,0,1,4.0,104.0
AltxJo01,00-0039897,ot,ol,0,1,1.0,5.0
BurnJo99,00-0026925,cb,db,1,0,5.0,168.0
BurrJo01,00-0036442,qb,qb,0,1,1.0,1.0
CoheJo00,00-0025522,dt,dl,1,0,4.0,135.0
EcheAd00,00-0022883,rb,rb,0,1,7.0,208.0
FlacJo00,00-0026158,qb,qb,0,1,1.0,18.0
GermJo00,00-0005902,qb,qb,0,1,4.0,101.0
HadeJo99,00-0027860,cb,db,1,0,1.0,7.0
HaegJo00,00-0032419,ot,ol,0,1,5.0,155.0
HamiJo20,00-0019579,qb,qb,0,1,7.0,234.0
HawlJo20,00-0027717,c,ol,0,1,4.0,117.0
KlopJo00,00-0024261,te,te,0,1,2.0,46.0
McKnJo00,00-0027712,rb,rb,0,1,4.0,112.0
MiltJo00,00-0039398,qb,qb,0,1,6.0,193.0
MixoJo00,00-0033897,rb,rb,0,1,2.0,48.0
MontJo00,00-0011506,rb,rb,0,1,2.0,49.0
ReedJo03,00-0036377,wr,wr,0,1,5.0,151.0
StalJo20,00-0025415,ot,ol,0,1,1.0,28.0
ThomJo28,00-0025390,ot,ol,0,1,1.0,3.0
ThunJo00,00-0032391,g,ol,0,1,3.0,78.0
TippJo00,00-0039145,c,ol,0,1,2.0,43.0
WillJo12,00-0033286,rb,rb,0,1,4.0,121.0
WongJo20,00-0018167,ot,ol,0,1,7.0,244.0
WillJo13,00-0035241,cb,db,1,0,2.0,45.0
BitoJo00,00-0031426,g,ol,0,1,2.0,35.0
DreeJo00,00-0023630,te,te,0,1,6.0,198.0
IyieJo00,00-0034372,lb,lb,1,0,4.0,115.0
MakoJo00,00-0010292,fb,rb,0,1,4.0,116.0
HarrJo00,00-0021141,qb,qb,0,1,1.0,3.0
IoseJo00,00-0032122,fb,rb,0,1,7.0,231.0
PortJo00,00-0013126,olb,lb,1,0,3.0,73.0
PortJo02,00-0039167,cb,db,1,0,2.0,32.0
BateJo00,00-0036628,te,te,0,1,4.0,124.0
BeckJo00,00-0025427,qb,qb,0,1,2.0,40.0
BrowJo02,00-0031051,wr,wr,0,1,3.0,91.0
CarlJo00,00-0026178,te,te,0,1,2.0,38.0
ConnJo00,00-0027739,fb,rb,0,1,5.0,139.0
HighJo00,00-0036398,wr,wr,0,1,5.0,168.0
HughJo00,00-0029266,dt,dl,1,0,3.0,87.0
JenkJo00,00-0030070,dt,dl,1,0,3.0,82.0
JerrJo20,00-0027678,ot,ol,0,1,3.0,73.0
KellJo00,00-0034808,rb,rb,0,1,6.0,176.0
McCaJo22,00-0024241,dt,dl,1,0,1.0,26.0
MetcJo00,00-0037614,wr,wr,0,1,2.0,44.0
MichJo00,00-0039019,c,ol,0,1,2.0,57.0
MillJo04,00-0032149,g,ol,0,1,3.0,81.0
MoffJo00,00-0028013,g,ol,0,1,3.0,75.0
NavaJo00,00-0022827,qb,qb,0,1,7.0,202.0
OwenJo00,00-0021255,te,te,0,1,5.0,138.0
PhilJo00,00-0027139,te,te,0,1,6.0,208.0
ReidJo00,00-0036304,cb,db,1,0,4.0,141.0
RidgJo00,00-0037283,dt,dl,1,0,5.0,178.0
RossJo00,00-0033460,wr,wr,0,1,1.0,9.0
SkelJo00,00-0027754,qb,qb,0,1,5.0,155.0
SullJo24,00-0026327,c,ol,0,1,6.0,187.0
TaitJo20,00-0016021,ot,ol,0,1,1.0,14.0
TheuJo00,00-0032414,ot,ol,0,1,5.0,145.0
ThorJo21,00-0016431,dt,dl,1,0,2.0,52.0
UrscJo00,00-0030996,g,ol,0,1,5.0,175.0
FranJo01,00-0030078,rb,rb,0,1,4.0,125.0
HankJo00,00-0030063,dt,dl,1,0,2.0,49.0
HollJo01,00-0025641,wr,wr,0,1,7.0,254.0
JoseJo20,00-0024239,cb,db,1,0,1.0,24.0
SullJo23,00-0022160,dt,dl,1,0,1.0,6.0
MoraJo00,00-0022873,wr,wr,0,1,5.0,134.0
TrouJo00,00-0029288,g,ol,0,1,5.0,149.0
HiggJo00,00-0025486,wr,wr,0,1,3.0,99.0
KnoxJo00,00-0026913,wr,wr,0,1,5.0,140.0
ManzJo00,00-0031409,qb,qb,0,1,1.0,22.0
PatrJo00,00-0028026,cb,db,1,0,3.0,88.0
WhitJo01,00-0028071,rb,rb,0,1,5.0,133.0
WilsJo03,00-0039236,wr,wr,0,1,6.0,185.0
BaldJo00,00-0027964,wr,wr,0,1,1.0,26.0
FeliJo00,00-0032151,g,ol,0,1,4.0,128.0
GainJo00,00-0038571,g,ol,0,1,4.0,122.0
JansJo20,00-0008271,ot,ol,0,1,2.0,37.0
JennJo20,00-0020347,ot,ol,0,1,3.0,95.0
BabiJo20,00-0023494,dt,dl,1,0,2.0,59.0
CartJo01,00-0020343,wr,wr,0,1,5.0,162.0
CoopJo01,00-0030590,g,ol,0,1,1.0,7.0
DwyeJo00,00-0027786,rb,rb,0,1,6.0,188.0
FordJo00,00-0037094,dt,dl,1,0,7.0,234.0
LewiJo22,00-0024391,dt,dl,1,0,6.0,177.0
LuigJo20,00-0027075,c,ol,0,1,4.0,106.0
MarsJo00,00-0036505,dt,dl,1,0,6.0,207.0
MartJo01,00-0029593,ot,ol,0,1,2.0,42.0
MassJo00,00-0029617,olb,lb,1,0,5.0,164.0
MingJo00,00-0039062,wr,wr,0,1,2.0,39.0
ScotJo22,00-0024355,ot,ol,0,1,5.0,141.0
StewJo00,00-0026153,rb,rb,0,1,1.0,13.0
TaylJo02,00-0036223,rb,rb,0,1,2.0,41.0
WillJo07,00-0032975,rb,rb,0,1,5.0,156.0
BrooJo02,00-0039344,rb,rb,0,1,2.0,46.0
SmitJo01,00-0033858,te,te,0,1,3.0,100.0
AddiJo00,00-0038994,wr,wr,0,1,1.0,23.0
AkinJo00,00-0034364,te,te,0,1,3.0,98.0
BlacJo20,00-0021959,ot,ol,0,1,5.0,153.0
BrooJo01,00-0036409,lb,lb,1,0,1.0,27.0
CameJo00,00-0028040,te,te,0,1,4.0,102.0
DaviJo03,00-0037073,dt,dl,1,0,1.0,13.0
GrosJo20,00-0022117,ot,ol,0,1,1.0,8.0
HillJo01,00-0030072,dt,dl,1,0,3.0,87.0
HowaJo00,00-0032780,rb,rb,0,1,5.0,150.0
JackJo06,00-0037294,dt,dl,1,0,6.0,194.0
JameJo01,00-0040177,rb,rb,0,1,5.0,147.0
JeffJo01,00-0039743,dt,dl,1,0,4.0,116.0
LaslJo00,00-0034271,wr,wr,0,1,5.0,162.0
LeggJo00,00-0033953,te,te,0,1,5.0,150.0
LoveJo03,00-0036264,qb,qb,0,1,1.0,26.0
MageJo00,00-0039368,lb,lb,1,0,5.0,139.0
MillJo02,00-0030046,ot,ol,0,1,5.0,163.0
MorgJo03,00-0039904,ot,ol,0,1,1.0,25.0
MorgJo02,00-0033565,g,ol,0,1,5.0,147.0
PalmJo20,00-0025592,qb,qb,0,1,6.0,205.0
PaytJo00,00-0032974,wr,wr,0,1,5.0,154.0
PhilJo01,00-0031557,dt,dl,1,0,2.0,52.0
ReedJo02,00-0030472,te,te,0,1,3.0,85.0
ScarJo00,00-0035275,rb,rb,0,1,5.0,154.0
ShipJo00,00-0027687,wr,wr,0,1,3.0,84.0
TodmJo00,00-0028121,rb,rb,0,1,6.0,183.0
TravJo00,00-0039797,qb,qb,0,1,5.0,171.0
WatkJo00,00-0040172,wr,wr,0,1,4.0,138.0
WhitJo02,00-0029642,wr,wr,0,1,7.0,244.0
WilkJo01,00-0034400,rb,rb,0,1,5.0,169.0
DizoJo99,00-0026185,olb,lb,1,0,2.0,45.0
NelsJo00,00-0026176,wr,wr,0,1,2.0,36.0
AddaJo00,00-0024245,rb,rb,0,1,1.0,30.0
BarkJo00,00-0028030,ot,ol,0,1,3.0,92.0
JeffJo20,00-0021199,cb,db,1,0,3.0,74.0
NoteJo00,00-0034803,ot,ol,0,1,3.0,89.0
RandJo01,00-0030388,rb,rb,0,1,5.0,151.0
AlleJo02,00-0034857,qb,qb,0,1,1.0,7.0
BallJo00,00-0036886,ot,ol,0,1,4.0,138.0
BeekJo20,00-0025517,g,ol,0,1,4.0,130.0
BoycJo00,00-0030474,wr,wr,0,1,4.0,102.0
DoctJo00,00-0032760,wr,wr,0,1,1.0,22.0
DownJo00,00-0038997,wr,wr,0,1,3.0,79.0
FreeJo00,00-0026993,qb,qb,0,1,1.0,17.0
GordJo02,00-0029664,wr,wr,0,1,2.0,1.0
HuffJo00,00-0030990,wr,wr,0,1,3.0,86.0
JackJo01,00-0034751,cb,db,1,0,2.0,45.0
JacoJo01,00-0035700,rb,rb,0,1,1.0,24.0
JohnJo05,00-0026300,qb,qb,0,1,5.0,160.0
LeRiJo00,00-0029666,g,ol,0,1,3.0,71.0
MaloJo00,00-0033859,wr,wr,0,1,4.0,128.0
McCoJo01,00-0021206,qb,qb,0,1,3.0,81.0
MyerJo00,00-0036622,c,ol,0,1,2.0,62.0
NewtJo00,00-0039375,cb,db,1,0,5.0,149.0
NormJo01,00-0029285,cb,db,1,0,5.0,143.0
OlivJo00,00-0035249,te,te,0,1,3.0,69.0
PalmJo00,00-0036988,wr,wr,0,1,3.0,77.0
ReynJo00,00-0033943,wr,wr,0,1,4.0,117.0
RobiJo02,00-0031611,rb,rb,0,1,6.0,205.0
RoseJo01,00-0034343,qb,qb,0,1,1.0,10.0
ScobJo00,00-0021098,rb,rb,0,1,6.0,185.0
ShawJo00,00-0032168,cb,db,1,0,4.0,120.0
ShawJo20,00-0021285,dt,dl,1,0,5.0,172.0
SimmJo01,00-0040116,ol,ol,0,1,1.0,32.0
UcheJo00,00-0036159,lb,lb,1,0,2.0,60.0
WhylJo01,00-0038589,te,te,0,1,5.0,147.0
WillJo30,00-0019529,dt,dl,1,0,4.0,122.0
DobbJo00,00-0033949,qb,qb,0,1,4.0,135.0
FrazJo00,00-0034338,dt,dl,1,0,7.0,246.0
GarnJo00,00-0033151,g,ol,0,1,1.0,28.0
KellJo01,00-0036370,rb,rb,0,1,4.0,112.0
MileJo00,00-0035317,ot,ol,0,1,7.0,248.0
WillJo03,00-0038043,cb,db,1,0,4.0,135.0
DeguJo00,00-0036332,te,te,0,1,3.0,94.0
EzirJo00,00-0039428,ot,ol,0,1,7.0,239.0
ScotJo00,00-0036303,cb,db,1,0,4.0,137.0
LewiJo01,00-0033928,cb,db,1,0,3.0,92.0
GwynJo00,00-0038629,g,ol,0,1,7.0,225.0
SmitJu00,00-0033857,wr,wr,0,1,2.0,62.0
IgleJu00,00-0026904,wr,wr,0,1,3.0,99.0
ScruJu00,00-0038936,c,ol,0,1,2.0,62.0
EdelJu00,00-0027150,wr,wr,0,1,7.0,232.0
LoveJu00,00-0034974,cb,db,1,0,4.0,108.0
VandJu00,00-0028099,g,ol,0,1,5.0,161.0
DaveJu00,00-0033560,ot,ol,0,1,4.0,130.0
JoneJu02,00-0027944,wr,wr,0,1,1.0,6.0
BrenJu00,00-0039156,cb,db,1,0,2.0,44.0
JoneJu01,00-0022840,rb,rb,0,1,2.0,43.0
ThomJu00,00-0028067,te,te,0,1,4.0,129.0
ColsJu00,00-0039346,lb,lb,1,0,3.0,69.0
HemiJu00,00-0029311,wr,wr,0,1,7.0,238.0
SiavJu20,00-0022722,dt,dl,1,0,2.0,36.0
CostJu20,00-0023361,c,ol,0,1,5.0,143.0
CrinJu00,00-0029702,wr,wr,0,1,5.0,168.0
CunnJu00,00-0030129,te,te,0,1,7.0,254.0
HillJu00,00-0034975,rb,rb,0,1,4.0,113.0
AndeJu00,00-0029549,ot,ol,0,1,7.0,208.0
BannJu20,00-0021092,dt,dl,1,0,5.0,139.0
BethJu00,00-0029530,cb,db,1,0,6.0,177.0
BlacJu00,00-0029707,wr,wr,0,1,1.0,5.0
BlalJu20,00-0025426,g,ol,0,1,2.0,39.0
EboiJu00,00-0039835,dt,dl,1,0,4.0,105.0
ElliJu01,00-0031346,dt,dl,1,0,4.0,107.0
FargJu00,00-0022093,rb,rb,0,1,3.0,96.0
FielJu00,00-0036945,qb,qb,0,1,1.0,11.0
GeisJu20,00-0023629,ot,ol,0,1,6.0,197.0
HardJu00,00-0031570,wr,wr,0,1,4.0,107.0
HarpJu01,00-0026355,wr,wr,0,1,7.0,215.0
HarrJu99,00-0025403,dt,dl,1,0,1.0,16.0
HerbJu00,00-0036355,qb,qb,0,1,1.0,6.0
HousJu00,00-0028008,olb,lb,1,0,3.0,70.0
HuntJu00,00-0030521,wr,wr,0,1,2.0,34.0
JackJu01,00-0034440,rb,rb,0,1,7.0,251.0
JeffJu00,00-0036322,wr,wr,0,1,1.0,22.0
JoneJu03,00-0034677,dt,dl,1,0,3.0,84.0
LaynJu00,00-0035650,cb,db,1,0,3.0,83.0
McCaJu00,00-0020381,wr,wr,0,1,4.0,124.0
PeelJu00,00-0021227,te,te,0,1,4.0,103.0
RogeJu01,00-0039432,dt,dl,1,0,7.0,244.0
SeniJu00,00-0033583,ot,ol,0,1,6.0,210.0
SmilJu20,00-0022895,g,ol,0,1,2.0,46.0
StrnJu00,00-0036428,lb,lb,1,0,5.0,178.0
ChaiKL00,00-0036286,lb,lb,1,0,1.0,20.0
HillKJ00,00-0036382,wr,wr,0,1,7.0,220.0
OsboKJ00,00-0036345,wr,wr,0,1,5.0,176.0
WrigK.00,00-0028037,olb,lb,1,0,4.0,99.0
HamlKJ00,00-0036412,wr,wr,0,1,2.0,46.0
CareKa00,00-0031057,rb,rb,0,1,4.0,117.0
ToneKa00,00-0036913,wr,wr,0,1,1.0,20.0
EdwaKa00,00-0031180,g,ol,0,1,5.0,143.0
SmitKa00,00-0034988,te,te,0,1,6.0,176.0
ClayKa00,00-0032115,wr,wr,0,1,6.0,184.0
WarrKa00,00-0035660,te,te,0,1,3.0,86.0
HillKa20,00-0021097,wr,wr,0,1,6.0,184.0
ElamKa00,00-0037242,cb,db,1,0,1.0,23.0
MedrKa00,00-0040216,lb,lb,1,0,6.0,205.0
JohnKa03,00-0040142,rb,rb,0,1,3.0,83.0
McGaKa00,00-0035235,ot,ol,0,1,1.0,31.0
MullKa00,00-0040205,rb,rb,0,1,6.0,188.0
BallKa00,00-0034799,rb,rb,0,1,4.0,131.0
KingKa00,00-0039239,cb,db,1,0,7.0,255.0
DaviKa01,00-0037832,dt,dl,1,0,6.0,220.0
BarnKa00,00-0037325,cb,db,1,0,7.0,242.0
MaiaKa99,00-0027074,olb,lb,1,0,4.0,104.0
MartKa01,00-0036270,lb,lb,1,0,5.0,175.0
LassKa00,00-0039343,cb,db,1,0,2.0,42.0
MoorKa01,00-0034408,cb,db,1,0,6.0,189.0
HuntKa00,00-0033923,rb,rb,0,1,3.0,86.0
MartKa00,00-0031050,olb,lb,1,0,3.0,84.0
McKeKa20,00-0020463,ot,ol,0,1,3.0,79.0
WillKa01,00-0032152,rb,rb,0,1,5.0,155.0
BailKa00,00-0000598,wr,wr,0,1,3.0,82.0
VincKa00,00-0036662,cb,db,1,0,7.0,237.0
