rusher_player_id,season,rushing_epa,rush_attempts,epa_per_rush,epa_per_rush_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0035268,2019,-9.097842070652405,35.0,-0.259938344875783,0.0,1,1,5.0,140.0,220.0,71.0,30.625,72.75,9.125,4.45,,,,7.02,4.29,30.0,114.0,22.0,00-0035268,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035273,2019,0.27777585299918406,22.0,0.012626175136326549,0.0,1,1,5.0,152.0,232.0,73.0,31.5,76.5,9.625,4.58,,,,7.53,4.31,29.5,114.0,19.0,00-0035273,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035273,2021,-4.715630086429883,21.0,-0.22455381363951823,0.7339210369391367,0,3,5.0,152.0,232.0,73.0,31.5,76.5,9.625,4.58,,,,7.53,4.31,29.5,114.0,19.0,00-0035273,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035291,2020,-14.436734543938655,26.0,-0.5552590209207175,0.0,1,1,6.0,182.0,206.0,68.0,30.375,74.125,9.25,4.51,,,,7.44,4.44,33.0,121.0,19.0,00-0035291,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035311,2019,-2.457268614444797,36.0,-0.06825746151235547,0.0,1,1,7.0,234.0,199.0,70.0,29.5,71.125,8.75,4.58,11.77,,,7.19,4.27,35.5,118.0,24.0,00-0035311,rb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035311,2020,-24.411888809764267,142.0,-0.17191470992791738,-0.06825746151235547,0,2,7.0,234.0,199.0,70.0,29.5,71.125,8.75,4.58,11.77,,,7.19,4.27,35.5,118.0,24.0,00-0035311,rb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035311,2021,-28.634547220778195,173.0,-0.16551761399293755,-0.17191470992791738,0,3,7.0,234.0,199.0,70.0,29.5,71.125,8.75,4.58,11.77,,,7.19,4.27,35.5,118.0,24.0,00-0035311,rb,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035594,2020,-9.891346367046935,25.0,-0.3956538546818774,0.16834645216149782,0,2,6.0,204.0,211.0,70.0,31.5,75.5,10.0,4.48,,,,7.07,4.31,39.5,130.0,17.0,00-0035594,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035594,2021,9.715260278120137,21.0,0.4626314418152446,-0.3956538546818774,0,3,6.0,204.0,211.0,70.0,31.5,75.5,10.0,4.48,,,,7.07,4.31,39.5,130.0,17.0,00-0035594,rb,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035657,2020,6.07422461968963,137.0,0.044337405983135986,-0.37721868757216725,0,2,3.0,87.0,213.0,71.0,30.75,72.875,9.75,4.57,,,,,,37.0,121.0,16.0,00-0035657,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035657,2021,3.190351245548306,202.0,0.01579381804726884,0.044337405983135986,0,3,3.0,87.0,213.0,71.0,30.75,72.875,9.75,4.57,,,,,,37.0,121.0,16.0,00-0035657,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035657,2022,-3.7160809281631373,106.0,-0.03505736724682205,0.01579381804726884,0,4,3.0,87.0,213.0,71.0,30.75,72.875,9.75,4.57,,,,,,37.0,121.0,16.0,00-0035657,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035657,2023,2.174260497908108,23.0,0.09453306512643947,-0.03505736724682205,0,5,3.0,87.0,213.0,71.0,30.75,72.875,9.75,4.57,,,,,,37.0,121.0,16.0,00-0035657,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035664,2019,-9.670510285563068,39.0,-0.24796180219392483,0.0,1,1,3.0,70.0,208.0,68.0,31.0,73.875,8.625,4.49,,,,,,33.5,121.0,22.0,00-0035664,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035664,2020,2.737338357343105,138.0,0.019835785198138445,-0.24796180219392483,0,2,3.0,70.0,208.0,68.0,31.0,73.875,8.625,4.49,,,,,,33.5,121.0,22.0,00-0035664,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035664,2021,-1.3798246676903232,149.0,-0.00926056823953237,0.019835785198138445,0,3,3.0,70.0,208.0,68.0,31.0,73.875,8.625,4.49,,,,,,33.5,121.0,22.0,00-0035664,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035664,2022,1.4412576951340261,70.0,0.020589395644771802,-0.00926056823953237,0,4,3.0,70.0,208.0,68.0,31.0,73.875,8.625,4.49,,,,,,33.5,121.0,22.0,00-0035664,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035664,2023,-11.78632313356502,46.0,-0.25622441594706563,0.020589395644771802,0,5,3.0,70.0,208.0,68.0,31.0,73.875,8.625,4.49,,,,,,33.5,121.0,22.0,00-0035664,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2019,-41.1203820830543,242.0,-0.16991893422749713,0.0,1,1,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2020,-9.012330305860857,248.0,-0.03634004155589055,-0.16991893422749713,0,2,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2021,-21.6045883598607,225.0,-0.096020392710492,-0.03634004155589055,0,3,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2022,-15.313396949485165,201.0,-0.07618605447505057,-0.096020392710492,0,4,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2023,11.336400744297888,220.0,0.05152909429226313,-0.07618605447505057,0,5,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2024,-8.831778593828663,186.0,-0.047482680611982055,0.05152909429226313,0,6,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035685,2025,0.4719967973507009,159.0,0.0029685333166710745,-0.047482680611982055,0,7,3.0,73.0,230.0,71.0,31.375,77.375,9.25,4.63,,,,,,28.5,121.0,15.0,00-0035685,rb,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035700,2019,-9.492421031679175,242.0,-0.03922488029619494,0.0,1,1,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2020,-33.04106864911293,273.0,-0.12102955549125616,-0.03922488029619494,0,2,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2021,-32.179233697576834,217.0,-0.14829139952800385,-0.12102955549125616,0,3,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2022,-1.6810852129001013,341.0,-0.004929868659531089,-0.14829139952800385,0,4,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2023,-44.31929159473084,233.0,-0.19021155190871605,-0.004929868659531089,0,5,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2024,-20.20933563809575,303.0,-0.06669747735345133,-0.19021155190871605,0,6,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035700,2025,-14.835995329326689,234.0,-0.06340168944156704,-0.06669747735345133,0,7,1.0,24.0,223.0,70.0,31.625,74.25,10.125,,,,,,,,,,00-0035700,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0036158,2020,27.145205252618037,135.0,0.20107559446383733,0.0,1,1,2.0,55.0,212.0,70.0,29.75,,9.5,,,,,,,,,23.0,00-0036158,rb,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036158,2022,9.095251672691354,92.0,0.09886143122490602,0.20107559446383733,0,2,2.0,55.0,212.0,70.0,29.75,,9.5,,,,,,,,,23.0,00-0036158,rb,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036158,2024,4.240172508865963,195.0,0.021744474404440835,-0.23007436095940645,0,4,2.0,55.0,212.0,70.0,29.75,,9.5,,,,,,,,,23.0,00-0036158,rb,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036158,2025,4.184236817905912,153.0,0.027347953058208575,0.021744474404440835,0,5,2.0,55.0,212.0,70.0,29.75,,9.5,,,,,,,,,23.0,00-0036158,rb,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0036223,2020,14.96091727537463,232.0,0.06448671239385616,0.0,1,1,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036223,2021,34.46919412355375,332.0,0.10382287386612575,0.06448671239385616,0,2,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036223,2022,-28.65480715998774,192.0,-0.14924378729160281,0.10382287386612575,0,3,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036223,2023,-10.159002013304983,169.0,-0.060112437948550194,-0.14924378729160281,0,4,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036223,2024,-22.90931708356703,305.0,-0.07511251502808862,-0.060112437948550194,0,5,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036223,2025,18.77163480984675,324.0,0.057937144474835646,-0.07511251502808862,0,6,2.0,41.0,226.0,70.0,31.125,,9.5,4.39,,,,7.01,4.24,36.0,123.0,17.0,00-0036223,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036251,2020,-7.474393558211746,112.0,-0.06673565676974773,0.0,1,1,3.0,86.0,220.0,70.0,31.25,,9.25,4.65,,,,,4.37,33.0,,19.0,00-0036251,rb,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0036251,2021,-9.730604019184575,96.0,-0.10136045853317266,-0.06673565676974773,0,2,3.0,86.0,220.0,70.0,31.25,,9.25,4.65,,,,,4.37,33.0,,19.0,00-0036251,rb,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0036251,2022,-10.21395823892725,93.0,-0.10982750794545429,-0.10136045853317266,0,3,3.0,86.0,220.0,70.0,31.25,,9.25,4.65,,,,,4.37,33.0,,19.0,00-0036251,rb,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0036251,2023,-14.03089295560622,183.0,-0.07667154620549847,-0.10982750794545429,0,4,3.0,86.0,220.0,70.0,31.25,,9.25,4.65,,,,,4.37,33.0,,19.0,00-0036251,rb,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0036251,2024,-19.991488541239377,74.0,-0.2701552505572889,-0.07667154620549847,0,5,3.0,86.0,220.0,70.0,31.25,,9.25,4.65,,,,,4.37,33.0,,19.0,00-0036251,rb,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0036265,2020,9.770090836565942,46.0,0.21239327905578134,0.0,1,1,2.0,62.0,247.0,72.0,31.625,,9.625,4.53,,,,7.19,,41.0,131.0,23.0,00-0036265,rb,0,0,0,1,0,0,1,1,1,0,1,0,0,0
00-0036265,2021,6.161987401777878,187.0,0.03295180428758224,0.21239327905578134,0,2,2.0,62.0,247.0,72.0,31.625,,9.625,4.53,,,,7.19,,41.0,131.0,23.0,00-0036265,rb,0,0,0,1,0,0,1,1,1,0,1,0,0,0
00-0036265,2022,2.279668071002535,186.0,0.012256279951626533,0.03295180428758224,0,3,2.0,62.0,247.0,72.0,31.625,,9.625,4.53,,,,7.19,,41.0,131.0,23.0,00-0036265,rb,0,0,0,1,0,0,1,1,1,0,1,0,0,0
00-0036265,2023,-23.496276045874605,178.0,-0.13200155081952025,0.012256279951626533,0,4,2.0,62.0,247.0,72.0,31.625,,9.625,4.53,,,,7.19,,41.0,131.0,23.0,00-0036265,rb,0,0,0,1,0,0,1,1,1,0,1,0,0,0
00-0036269,2020,-10.030824550660327,64.0,-0.1567316336040676,0.0,1,1,4.0,120.0,216.0,71.0,31.625,,10.25,4.62,,,,7.13,4.31,35.0,118.0,22.0,00-0036269,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036269,2023,-2.3794992521381046,22.0,-0.1081590569153684,-0.22325761160755062,0,3,4.0,120.0,216.0,71.0,31.625,,10.25,4.62,,,,7.13,4.31,35.0,118.0,22.0,00-0036269,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036275,2020,-6.102100315794814,114.0,-0.05352719575258609,0.0,1,1,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036275,2021,-26.86820022217472,151.0,-0.1779351008091041,-0.05352719575258609,0,2,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036275,2022,6.5691749103869235,100.0,0.06569174910386924,-0.1779351008091041,0,3,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036275,2023,1.9140144739499827,229.0,0.008358141807641845,0.06569174910386924,0,4,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036275,2024,-38.92684176869807,253.0,-0.15386103465888565,0.008358141807641845,0,5,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036275,2025,15.449143481319211,223.0,0.06927867031981709,-0.15386103465888565,0,6,2.0,35.0,204.0,68.0,29.875,,9.0,4.48,,,,,,35.5,121.0,,00-0036275,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036297,2023,0.6038455819798318,32.0,0.018870174436869745,0.21159740550293854,0,4,3.0,93.0,203.0,70.0,31.625,,9.25,4.41,,,,,,37.0,125.0,20.0,00-0036297,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036336,2020,-5.061271756887436,33.0,-0.1533718714208314,0.0,1,1,4.0,124.0,193.0,68.0,30.375,,8.875,4.44,,,,,,29.5,116.0,,00-0036336,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036360,2020,-9.253437328397435,181.0,-0.05112396314031732,0.0,1,1,1.0,32.0,207.0,67.0,29.0,,9.625,4.6,,,,,,39.5,123.0,15.0,00-0036360,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036360,2021,-8.796600045228843,119.0,-0.07392100878343565,-0.05112396314031732,0,2,1.0,32.0,207.0,67.0,29.0,,9.625,4.6,,,,,,39.5,123.0,15.0,00-0036360,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036360,2022,1.9969222918880407,71.0,0.02812566608293015,-0.07392100878343565,0,3,1.0,32.0,207.0,67.0,29.0,,9.625,4.6,,,,,,39.5,123.0,15.0,00-0036360,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036360,2023,-14.841648981469916,70.0,-0.21202355687814167,0.02812566608293015,0,4,1.0,32.0,207.0,67.0,29.0,,9.625,4.6,,,,,,39.5,123.0,15.0,00-0036360,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0036370,2020,-30.135035028249302,111.0,-0.2714868020563,0.0,1,1,4.0,112.0,212.0,71.0,31.625,,9.625,4.49,,,,6.95,4.28,31.0,121.0,23.0,00-0036370,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036370,2021,-15.074566347931977,33.0,-0.45680504084642354,-0.2714868020563,0,2,4.0,112.0,212.0,71.0,31.625,,9.625,4.49,,,,6.95,4.28,31.0,121.0,23.0,00-0036370,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036370,2022,2.5190122891217475,69.0,0.03650742448002533,-0.45680504084642354,0,3,4.0,112.0,212.0,71.0,31.625,,9.625,4.49,,,,6.95,4.28,31.0,121.0,23.0,00-0036370,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036370,2023,-26.15403320201894,107.0,-0.2444302168412985,0.03650742448002533,0,4,4.0,112.0,212.0,71.0,31.625,,9.625,4.49,,,,6.95,4.28,31.0,121.0,23.0,00-0036370,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036383,2021,-6.035028448619414,34.0,-0.1775008367241004,0.0,1,1,7.0,222.0,207.0,69.0,31.25,,8.625,4.57,,,,6.97,4.25,39.0,122.0,12.0,00-0036383,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036383,2022,-0.8726402818136851,78.0,-0.011187695920688271,-0.1775008367241004,0,2,7.0,222.0,207.0,69.0,31.25,,8.625,4.57,,,,6.97,4.25,39.0,122.0,12.0,00-0036383,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0036414,2020,-32.477300183255416,145.0,-0.22398138057417527,0.0,1,1,2.0,52.0,217.0,70.0,30.625,,9.0,4.47,,,,,4.42,35.5,122.0,20.0,00-0036414,rb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0036414,2022,-13.24717545931344,188.0,-0.07046369925166723,-0.3033166251378133,0,3,2.0,52.0,217.0,70.0,30.625,,9.0,4.47,,,,,4.42,35.5,122.0,20.0,00-0036414,rb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0036414,2023,-4.787883914713289,60.0,-0.07979806524522148,-0.07046369925166723,0,4,2.0,52.0,217.0,70.0,30.625,,9.0,4.47,,,,,4.42,35.5,122.0,20.0,00-0036414,rb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0036414,2024,-18.5232545894105,104.0,-0.17810821720587017,-0.07979806524522148,0,5,2.0,52.0,217.0,70.0,30.625,,9.0,4.47,,,,,4.42,35.5,122.0,20.0,00-0036414,rb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0036425,2020,-4.106460375056149,34.0,-0.12077824632518086,0.0,1,1,4.0,144.0,214.0,70.0,30.625,,9.25,4.58,,,,7.18,4.32,33.5,119.0,,00-0036425,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036425,2021,1.8919183991534512,33.0,0.05733086058040761,-0.12077824632518086,0,2,4.0,144.0,214.0,70.0,30.625,,9.25,4.58,,,,7.18,4.32,33.5,119.0,,00-0036425,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036425,2022,3.0860835617058915,35.0,0.08817381604873975,0.05733086058040761,0,3,4.0,144.0,214.0,70.0,30.625,,9.25,4.58,,,,7.18,4.32,33.5,119.0,,00-0036425,rb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0036450,2020,-1.8335433844767974,26.0,-0.07052089940295375,0.0,1,1,3.0,76.0,214.0,70.0,30.875,,8.875,4.51,,,,,,32.0,117.0,,00-0036450,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036450,2021,-3.210181679285597,36.0,-0.0891717133134888,-0.07052089940295375,0,2,3.0,76.0,214.0,70.0,30.875,,8.875,4.51,,,,,,32.0,117.0,,00-0036450,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036450,2023,-11.136832802963909,24.0,-0.4640347001234962,-0.17589834841954358,0,4,3.0,76.0,214.0,70.0,30.875,,8.875,4.51,,,,,,32.0,117.0,,00-0036450,rb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0036555,2021,-23.95744014318916,172.0,-0.13928744269296023,0.0,1,1,4.0,126.0,210.0,73.0,32.0,75.75,9.0,4.51,,1.56,2.61,7.28,4.3,36.0,120.0,20.0,00-0036555,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036555,2022,1.7931845982690926,95.0,0.018875627350200975,-0.13928744269296023,0,2,4.0,126.0,210.0,73.0,32.0,75.75,9.0,4.51,,1.56,2.61,7.28,4.3,36.0,120.0,20.0,00-0036555,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036555,2023,-21.51596444684838,238.0,-0.09040321196154781,0.018875627350200975,0,3,4.0,126.0,210.0,73.0,32.0,75.75,9.0,4.51,,1.56,2.61,7.28,4.3,36.0,120.0,20.0,00-0036555,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036555,2024,10.749877446418445,251.0,0.042828196997683046,-0.09040321196154781,0,4,4.0,126.0,210.0,73.0,32.0,75.75,9.0,4.51,,1.56,2.61,7.28,4.3,36.0,120.0,20.0,00-0036555,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036555,2025,-15.674370924937554,135.0,-0.11610645129583373,0.042828196997683046,0,5,4.0,126.0,210.0,73.0,32.0,75.75,9.0,4.51,,1.56,2.61,7.28,4.3,36.0,120.0,20.0,00-0036555,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036567,2021,-15.493685385186632,207.0,-0.07484872166756827,0.0,1,1,6.0,194.0,200.0,70.0,31.0,75.75,9.75,4.35,,1.51,2.44,6.94,4.2,37.5,128.0,17.0,00-0036567,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036567,2022,9.759580156276975,45.0,0.21687955902837722,-0.07484872166756827,0,2,6.0,194.0,200.0,70.0,31.0,75.75,9.75,4.35,,1.51,2.44,6.94,4.2,37.5,128.0,17.0,00-0036567,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036567,2023,-11.30356071589631,75.0,-0.15071414287861748,0.21687955902837722,0,3,6.0,194.0,200.0,70.0,31.0,75.75,9.75,4.35,,1.51,2.44,6.94,4.2,37.5,128.0,17.0,00-0036567,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036569,2022,-4.4235599027417525,31.0,-0.1426954807336049,0.1501470827497542,0,2,6.0,196.0,218.0,73.0,31.0,74.25,9.375,4.62,,1.62,2.62,7.51,4.48,34.5,118.0,17.0,00-0036569,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036650,2021,-10.204493235127302,36.0,-0.2834581454202028,0.0,1,1,6.0,198.0,210.0,70.0,30.75,73.875,9.125,4.7,,1.73,2.68,6.96,4.47,30.0,108.0,18.0,00-0036650,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036875,2021,2.232563081926988,133.0,0.016786188585917204,0.0,1,1,4.0,120.0,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036875,2022,-9.571355603227143,210.0,-0.04557788382489116,0.016786188585917204,0,2,4.0,120.0,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036875,2023,-12.854978864108363,156.0,-0.0824037106673613,-0.04557788382489116,0,3,4.0,120.0,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036875,2024,-37.85575295822521,207.0,-0.18287803361461455,-0.0824037106673613,0,4,4.0,120.0,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036875,2025,-18.276205582510894,131.0,-0.13951301971382363,-0.18287803361461455,0,5,4.0,120.0,227.0,72.0,30.25,75.0,9.0,4.64,,1.67,2.75,7.09,4.15,31.5,112.0,15.0,00-0036875,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036893,2021,-19.382916758787697,307.0,-0.06313653667357556,0.0,1,1,1.0,24.0,242.0,73.0,33.375,81.0,10.25,,,,,,,,,,00-0036893,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0036893,2022,-28.65157349600886,272.0,-0.10533666726473846,-0.06313653667357556,0,2,1.0,24.0,242.0,73.0,33.375,81.0,10.25,,,,,,,,,,00-0036893,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0036893,2023,-25.892111917782064,256.0,-0.10114106217883619,-0.10533666726473846,0,3,1.0,24.0,242.0,73.0,33.375,81.0,10.25,,,,,,,,,,00-0036893,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0036893,2024,-16.964777819695882,263.0,-0.06450485863002237,-0.10114106217883619,0,4,1.0,24.0,242.0,73.0,33.375,81.0,10.25,,,,,,,,,,00-0036893,rb,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0036906,2021,-2.9851993519114326,103.0,-0.028982517979722646,0.0,1,1,6.0,217.0,212.0,69.0,31.25,73.875,8.625,4.5,,1.62,2.64,6.9,4.34,33.0,115.0,22.0,00-0036906,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036906,2022,1.1719680123734584,129.0,0.009085023351732235,-0.028982517979722646,0,2,6.0,217.0,212.0,69.0,31.25,73.875,8.625,4.5,,1.62,2.64,6.9,4.34,33.0,115.0,22.0,00-0036906,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036906,2023,-1.5694465402551256,133.0,-0.011800349926730269,0.009085023351732235,0,3,6.0,217.0,212.0,69.0,31.25,73.875,8.625,4.5,,1.62,2.64,6.9,4.34,33.0,115.0,22.0,00-0036906,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00-0036906,2024,2.053749966780611,36.0,0.05704861018835031,-0.011800349926730269,0,4,6.0,217.0,212.0,69.0,31.25,73.875,8.625,4.5,,1.62,2.64,6.9,4.34,33.0,115.0,22.0,00-0036906,rb,0,0,0,0,0,0,1,0,0,0,0,0,0,0
