receiver_player_id,season,receiving_epa,targets,epa_per_target,epa_per_target_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0002942,2000,-16.97258572051253,22,-0.771481169114206,0.21384717507691578,0,2,5.0,148.0,210.0,74.0,,,,4.53,,,,,4.16,33.0,112.0,,00-0002942,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0002942,2001,-16.693141480253104,32,-0.5216606712579095,-0.771481169114206,0,3,5.0,148.0,210.0,74.0,,,,4.53,,,,,4.16,33.0,112.0,,00-0002942,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0003035,2000,22.903644226120726,38,0.6027274796347559,-0.052347906777868,0,2,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2001,16.027973749984856,77,0.20815550324655657,0.6027274796347559,0,3,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2003,22.188311380911955,44,0.5042798041116353,1.027576989979328,0,5,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2004,13.134853490613867,25,0.5253941396245547,0.5042798041116353,0,6,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2005,19.6349453021775,24,0.8181227209240625,0.5253941396245547,0,7,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2006,63.78867468654062,45,1.417526104145347,0.8181227209240625,0,8,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2007,42.81595593271777,44,0.9730899075617675,1.417526104145347,0,9,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2008,24.92530074894162,42,0.5934595416414672,0.9730899075617675,0,10,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0003035,2009,-6.970106896507787,34,-0.2050031440149349,0.5934595416414672,0,11,6.0,179.0,249.0,75.0,,,,4.86,,,,,4.35,31.0,113.0,12.0,00-0003035,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0004780,1999,7.885369535414222,118,0.06682516555435782,0.0,1,1,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0004780,2000,-2.5885552461841135,44,-0.05883080104963894,0.06682516555435782,0,2,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0004780,2001,0.805299401321804,35,0.023008554323480115,-0.05883080104963894,0,3,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0004780,2002,-7.917648470727728,24,-0.32990201961365534,0.023008554323480115,0,4,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0004780,2003,33.79943983819948,36,0.9388733288388745,-0.32990201961365534,0,5,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0004780,2004,29.129029340608202,50,0.5825805868121641,0.9388733288388745,0,6,1.0,13.0,195.0,70.0,,,,4.57,,,,,4.16,36.5,118.0,,00-0004780,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0007213,2004,21.422924046623052,29,0.7387215188490708,0.3156566502358247,0,5,3.0,69.0,270.0,77.0,,,,4.84,,,,,4.11,32.0,121.0,26.0,00-0007213,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0007213,2005,33.432727185170364,43,0.777505283376055,0.7387215188490708,0,6,3.0,69.0,270.0,77.0,,,,4.84,,,,,4.11,32.0,121.0,26.0,00-0007213,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0007213,2006,12.802235190857605,36,0.355617644190489,0.777505283376055,0,7,3.0,69.0,270.0,77.0,,,,4.84,,,,,4.11,32.0,121.0,26.0,00-0007213,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0007213,2008,20.99893409461947,23,0.9129971345486727,0.37674195000727195,0,9,3.0,69.0,270.0,77.0,,,,4.84,,,,,4.11,32.0,121.0,26.0,00-0007213,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0007681,1999,25.359803864072617,91,0.2786791633414573,0.0,1,1,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2000,58.41468244306291,140,0.41724773173616364,0.2786791633414573,0,2,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2001,64.49397205662281,133,0.4849170831325023,0.41724773173616364,0,3,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2002,50.75641401047015,160,0.31722758756543845,0.4849170831325023,0,4,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2003,160.5883995716899,117,1.3725504236896573,0.31722758756543845,0,5,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2004,117.67376407171832,94,1.2518485539544502,1.3725504236896573,0,6,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2005,111.6298526505821,102,1.094410320103746,1.2518485539544502,0,7,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2006,104.05032788094142,93,1.118820729902596,1.094410320103746,0,8,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2007,100.01523433042077,94,1.0639918545789444,1.118820729902596,0,9,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2008,67.82615551236535,64,1.0597836798807085,1.0639918545789444,0,10,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0007681,2009,9.778454951597952,103,0.09493645584075681,1.0597836798807085,0,11,1.0,6.0,200.0,72.0,,,,4.44,,1.57,2.62,,,37.0,118.0,,00-0007681,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0008357,2000,-8.68520439096028,40,-0.21713010977400699,0.0,1,1,6.0,193.0,206.0,72.0,,,,4.51,,,,,4.18,39.5,118.0,,00-0008357,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008357,2001,24.90908044324719,54,0.46127926746754055,-0.21713010977400699,0,2,6.0,193.0,206.0,72.0,,,,4.51,,,,,4.18,39.5,118.0,,00-0008357,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008357,2002,10.160000713491916,43,0.2362790863602771,0.46127926746754055,0,3,6.0,193.0,206.0,72.0,,,,4.51,,,,,4.18,39.5,118.0,,00-0008357,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,1999,15.776230782210266,137,0.11515496921321362,0.0,1,1,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,2000,-8.379753599735464,98,-0.08550768979321902,0.11515496921321362,0,2,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,2001,49.140630726922254,129,0.380935121914126,-0.08550768979321902,0,3,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,2002,-0.39233686965403347,120,-0.0032694739137836123,0.380935121914126,0,4,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,2003,58.299897906865226,58,1.0051706535666418,-0.0032694739137836123,0,5,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0008560,2004,33.06027841172181,35,0.9445793831920517,1.0051706535666418,0,6,2.0,32.0,195.0,71.0,,,,4.41,,,,,3.86,36.5,115.0,,00-0008560,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0009119,2000,2.6252548733143066,51,0.05147558575126091,0.573299809184391,0,2,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009119,2001,-3.1806393687147647,29,-0.10967721961085396,0.05147558575126091,0,3,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009119,2002,6.551441386691295,20,0.32757206933456473,-0.10967721961085396,0,4,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009119,2006,20.89645427663345,21,0.9950692512682595,0.362637024888924,0,8,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009119,2007,12.924902625210859,20,0.646245131260543,0.9950692512682595,0,9,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009119,2008,2.4934617905640315,31,0.08043425130851714,0.646245131260543,0,10,2.0,42.0,257.0,76.0,,,,4.86,,,,,,32.0,,24.0,00-0009119,te,0,0,1,1,1,0,1,1,1,1,1,0,1,0
00-0009323,2001,0.7381016636500135,28,0.026360773701786196,-0.15768305225148133,0,3,2.0,44.0,272.0,75.0,,,,4.79,,,,,4.33,34.5,114.0,18.0,00-0009323,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0009323,2002,18.33873010590501,50,0.3667746021181002,0.026360773701786196,0,4,2.0,44.0,272.0,75.0,,,,4.79,,,,,4.33,34.5,114.0,18.0,00-0009323,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0009323,2003,41.187145395597035,46,0.8953727259912398,0.3667746021181002,0,5,2.0,44.0,272.0,75.0,,,,4.79,,,,,4.33,34.5,114.0,18.0,00-0009323,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0009323,2005,7.4091733450540165,22,0.3367806065933644,0.9001117919106036,0,7,2.0,44.0,272.0,75.0,,,,4.79,,,,,4.33,34.5,114.0,18.0,00-0009323,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0009323,2010,-0.10771020679673848,21,-0.005129057466511357,-0.17522916089159776,0,12,2.0,44.0,272.0,75.0,,,,4.79,,,,,4.33,34.5,114.0,18.0,00-0009323,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0010146,2001,-6.111770822026301,21,-0.29103670581077623,0.19792240809736658,0,2,7.0,229.0,280.0,78.0,,,,4.95,,,,,4.38,29.0,108.0,,00-0010146,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0010843,2000,-13.119356145499985,49,-0.2677419621530609,-0.26396131013615964,0,2,4.0,118.0,192.0,68.0,,,,4.5,,,,,4.36,33.0,114.0,,00-0010843,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0012569,2001,-8.424897511889576,39,-0.21602301312537373,0.7641022138802024,0,2,4.0,108.0,206.0,73.0,,,,4.46,,1.54,2.54,,,35.5,118.0,,00-0012569,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0013232,1999,-2.621214235626483,69,-0.03798861211052874,0.0,1,1,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2000,-4.609970898295835,100,-0.04609970898295835,-0.03798861211052874,0,2,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2001,26.075280003955182,113,0.23075469030048834,-0.04609970898295835,0,3,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2002,46.855511391998256,148,0.3165912931891774,0.23075469030048834,0,4,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2003,63.550987006747,64,0.9929841719804219,0.3165912931891774,0,5,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2004,45.25855024030898,45,1.005745560895755,0.9929841719804219,0,6,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0013232,2006,29.038730439468054,50,0.580774608789361,1.4884512821251217,0,8,2.0,53.0,194.0,71.0,,,,4.55,,,,,4.09,35.0,116.0,,00-0013232,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2001,6.146833973279457,48,0.1280590411099887,0.9755174380703235,0,3,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2002,2.681482067639106,52,0.051566962839213575,0.1280590411099887,0,4,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2003,18.757289216911886,22,0.8526040553141766,0.051566962839213575,0,5,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2004,97.68390566281602,68,1.4365280244531766,0.8526040553141766,0,6,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2005,52.846683850234605,41,1.2889435085423075,1.4365280244531766,0,7,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2007,69.24798883771291,40,1.7311997209428227,0.8021911560208537,0,9,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2008,51.81656824127068,49,1.0574809845157283,1.7311997209428227,0,10,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2009,11.749773690054594,33,0.3560537481834726,1.0574809845157283,0,11,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2010,7.54296840775914,43,0.175417869947887,0.3560537481834726,0,12,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2012,27.58515383366095,59,0.4675449802315415,-0.997171925380826,0,14,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015754,2013,-0.05466551659628727,21,-0.0026031198379184413,0.4675449802315415,0,15,4.0,105.0,194.0,72.0,,,,4.49,,,,,4.01,35.5,118.0,,00-0015754,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0015811,2000,-4.101129017492782,41,-0.10002753701201907,1.2571727706623885,0,2,6.0,171.0,207.0,75.0,,,,4.48,,1.54,2.6,,,37.0,129.0,,00-0015811,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0015811,2001,1.2335410146524726,52,0.023721942589470628,-0.10002753701201907,0,3,6.0,171.0,207.0,75.0,,,,4.48,,1.54,2.6,,,37.0,129.0,,00-0015811,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0015811,2002,29.132616518995793,109,0.2672717111834476,0.023721942589470628,0,4,6.0,171.0,207.0,75.0,,,,4.48,,1.54,2.6,,,37.0,129.0,,00-0015811,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0015811,2003,59.522660544519695,47,1.2664395860536106,0.2672717111834476,0,5,6.0,171.0,207.0,75.0,,,,4.48,,1.54,2.6,,,37.0,129.0,,00-0015811,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0015811,2004,16.71855824228283,30,0.5572852747427609,1.2664395860536106,0,6,6.0,171.0,207.0,75.0,,,,4.48,,1.54,2.6,,,37.0,129.0,,00-0015811,wr,0,0,1,1,1,0,1,0,0,1,1,0,0,1
00-0017356,1999,-5.935389140942759,29,-0.20466859106699167,0.0,1,1,7.0,208.0,258.0,76.0,,,,4.93,,,,,4.17,31.0,106.0,19.0,00-0017356,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0017356,2001,11.101807858808977,25,0.44407231435235905,0.18259813586482782,0,3,7.0,208.0,258.0,76.0,,,,4.93,,,,,4.17,31.0,106.0,19.0,00-0017356,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0017356,2003,33.68244368651914,36,0.9356234357366429,1.0391587499761954,0,5,7.0,208.0,258.0,76.0,,,,4.93,,,,,4.17,31.0,106.0,19.0,00-0017356,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0018382,2000,6.48042621616901,51,0.1270671807091963,-0.270912528016197,0,2,4.0,98.0,167.0,67.0,,,,4.47,,,,,4.14,32.5,112.0,,00-0018382,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2000,11.18655040445458,43,0.2601523349873158,0.0,1,1,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2001,36.13776290021302,103,0.35085206699235943,0.2601523349873158,0,2,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2002,78.98096275406726,135,0.5850441685486464,0.35085206699235943,0,3,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2003,94.53395554119578,83,1.1389633197734432,0.5850441685486464,0,4,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2004,81.35885010814053,90,0.9039872234237837,1.1389633197734432,0,5,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2005,83.31739526738654,73,1.141334181745021,0.9039872234237837,0,6,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2006,93.63057765874692,91,1.0289074467994166,1.141334181745021,0,7,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2007,62.31522796306955,55,1.1330041447830828,1.0289074467994166,0,8,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2008,76.90775578250759,70,1.0986822254643942,1.1330041447830828,0,9,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0018958,2009,15.877389205793525,76,0.2089130158657043,1.0986822254643942,0,10,3.0,78.0,200.0,71.0,,,,4.41,,,,,4.39,34.0,115.0,,00-0018958,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019457,2000,-3.3579759280811707,30,-0.11193253093603903,0.0,1,1,1.0,27.0,270.0,78.0,,,,4.78,,,,,4.08,33.5,123.0,,00-0019457,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019457,2001,10.729433533343116,53,0.20244214213854936,-0.11193253093603903,0,2,1.0,27.0,270.0,78.0,,,,4.78,,,,,4.08,33.5,123.0,,00-0019457,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019457,2002,9.104948537908886,45,0.20233218973130856,0.20244214213854936,0,3,1.0,27.0,270.0,78.0,,,,4.78,,,,,4.08,33.5,123.0,,00-0019457,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019457,2003,23.50303323044535,43,0.5465821681498919,0.20233218973130856,0,4,1.0,27.0,270.0,78.0,,,,4.78,,,,,4.08,33.5,123.0,,00-0019457,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019461,2001,11.086205756642094,34,0.3260648751953557,0.44304982788993846,0,2,3.0,79.0,197.0,73.0,,,,4.55,,,,,4.16,34.0,117.0,,00-0019461,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019461,2002,5.735792665856018,39,0.147071606816821,0.3260648751953557,0,3,3.0,79.0,197.0,73.0,,,,4.55,,,,,4.16,34.0,117.0,,00-0019461,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019491,2002,-2.4166623976086994,20,-0.12083311988043496,0.7665767885919257,0,3,6.0,175.0,186.0,70.0,,,,4.59,,,,,4.16,36.0,123.0,,00-0019491,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019505,2000,-0.43480329820469477,21,-0.02070491896212832,0.0,1,1,7.0,242.0,227.0,75.0,,,,4.56,,1.57,2.62,7.3,4.25,35.5,125.0,,00-0019505,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0019505,2003,34.761777742497834,34,1.0224052277205244,1.0022999119682938,0,3,7.0,242.0,227.0,75.0,,,,4.56,,1.57,2.62,7.3,4.25,35.5,125.0,,00-0019505,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0019552,2002,10.067631418317523,25,0.4027052567327009,-0.6632401933893561,0,2,5.0,165.0,171.0,68.0,,,,4.55,,,,,3.84,32.5,106.0,,00-0019552,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019552,2003,40.973493463709374,36,1.1381525962141492,0.4027052567327009,0,3,5.0,165.0,171.0,68.0,,,,4.55,,,,,3.84,32.5,106.0,,00-0019552,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019552,2006,14.847421911661513,23,0.645540083115718,1.0914265570255728,0,6,5.0,165.0,171.0,68.0,,,,4.55,,,,,3.84,32.5,106.0,,00-0019552,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019569,2002,-0.16381992195668993,29,-0.005648962826092756,0.0,1,1,5.0,157.0,244.0,74.0,,,,4.78,,,,,4.22,31.0,110.0,,00-0019569,te,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0019604,2000,-11.533738627487503,34,-0.3392276066908089,0.0,1,1,1.0,29.0,182.0,71.0,,,,4.35,,,,,,35.0,124.0,,00-0019604,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2000,-18.207833985221246,65,-0.28012052284955763,0.0,1,1,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2001,46.42175798277791,120,0.38684798318981595,-0.28012052284955763,0,2,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2002,29.369466331556435,145,0.20254804366590645,0.38684798318981595,0,3,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2003,73.54855760285243,60,1.2258092933808737,0.20254804366590645,0,4,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2004,62.568887213572395,36,1.7380246448214554,1.2258092933808737,0,5,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2005,108.59629568787733,76,1.42889862747207,1.7380246448214554,0,6,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2006,82.99188075933489,66,1.2574527387778014,1.42889862747207,0,7,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2007,103.85304269771858,70,1.483614895681694,1.2574527387778014,0,8,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0019642,2008,42.9325890409156,36,1.1925719178032113,1.483614895681694,0,9,1.0,8.0,232.0,77.0,,,,4.59,,,,,,33.0,115.0,,00-0019642,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
