defender_id,season,total_def_epa,plays,def_epa_per_play,def_epa_per_play_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0027050,2012,-4.267895300256747,54,-0.07903509815290272,0.04761808176649576,0,4,3.0,76.0,234.0,74.0,,,,4.56,,,,,,,,19.0,00-0027050,lb,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0027050,2013,13.992405448650057,92,0.15209136357228323,-0.07903509815290272,0,5,3.0,76.0,234.0,74.0,,,,4.56,,,,,,,,19.0,00-0027050,lb,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0027050,2014,13.933596079334118,118,0.11808132270622133,0.15209136357228323,0,6,3.0,76.0,234.0,74.0,,,,4.56,,,,,,,,19.0,00-0027050,lb,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0027055,2009,4.802646531898063,21,0.22869745389990775,0.0,1,1,3.0,81.0,301.0,73.0,,,,4.95,,,,,4.74,32.0,103.0,36.0,00-0027055,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027055,2010,2.565429009206127,20,0.12827145046030636,0.22869745389990775,0,2,3.0,81.0,301.0,73.0,,,,4.95,,,,,4.74,32.0,103.0,36.0,00-0027055,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027055,2014,9.986862497753464,20,0.4993431248876732,0.33005725052575335,0,6,3.0,81.0,301.0,73.0,,,,4.95,,,,,4.74,32.0,103.0,36.0,00-0027055,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027055,2015,13.31339680129895,22,0.6051544000590432,0.4993431248876732,0,7,3.0,81.0,301.0,73.0,,,,4.95,,,,,4.74,32.0,103.0,36.0,00-0027055,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027058,2009,-8.457019418017687,21,-0.40271521038179464,0.0,1,1,3.0,86.0,194.0,69.0,,,,4.48,,,,,4.3,35.0,115.0,22.0,00-0027058,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027058,2010,-21.951697109438964,46,-0.477210806726934,-0.40271521038179464,0,2,3.0,86.0,194.0,69.0,,,,4.48,,,,,4.3,35.0,115.0,22.0,00-0027058,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027058,2011,-43.32257052866072,46,-0.9417950114926243,-0.477210806726934,0,3,3.0,86.0,194.0,69.0,,,,4.48,,,,,4.3,35.0,115.0,22.0,00-0027058,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027074,2009,0.2172670765873792,27,0.008046928762495527,0.0,1,1,4.0,104.0,230.0,72.0,,,,4.7,,,,,4.2,,110.0,30.0,00-0027074,lb,0,0,1,1,1,0,1,1,1,1,0,1,0,0
00-0027074,2011,6.881657522404566,26,0.2646791354770987,-1.2424977840855718,0,3,4.0,104.0,230.0,72.0,,,,4.7,,,,,4.2,,110.0,30.0,00-0027074,lb,0,0,1,1,1,0,1,1,1,1,0,1,0,0
00-0027074,2012,-1.5226586603093895,34,-0.04478407824439381,0.2646791354770987,0,4,4.0,104.0,230.0,72.0,,,,4.7,,,,,4.2,,110.0,30.0,00-0027074,lb,0,0,1,1,1,0,1,1,1,1,0,1,0,0
00-0027107,2010,-5.026754927879666,20,-0.2513377463939833,-0.07450217897920604,0,2,5.0,147.0,232.0,74.0,,,,4.86,,,,,4.37,31.5,109.0,15.0,00-0027107,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0027649,2011,-14.79837615191604,21,-0.7046845786626685,-0.5218244642950595,0,2,2.0,34.0,212.0,74.0,32.5,,9.25,4.45,,,,,4.23,38.0,132.0,7.0,00-0027649,db,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027649,2012,-13.773709322267678,31,-0.4443132039441186,-0.7046845786626685,0,3,2.0,34.0,212.0,74.0,32.5,,9.25,4.45,,,,,4.23,38.0,132.0,7.0,00-0027649,db,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027649,2013,-10.703077671845676,41,-0.2610506749230653,-0.4443132039441186,0,4,2.0,34.0,212.0,74.0,32.5,,9.25,4.45,,,,,4.23,38.0,132.0,7.0,00-0027649,db,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027650,2011,10.197136070669304,20,0.5098568035334652,-0.8844745954847895,0,2,2.0,35.0,303.0,73.0,32.25,,9.5,5.12,,,,,,28.5,96.0,34.0,00-0027650,dl,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027660,2010,-2.048807550066978,41,-0.04997091585529214,0.0,1,1,2.0,50.0,197.0,69.0,30.875,,9.5,4.6,,,,,,,112.0,,00-0027660,db,0,0,0,1,0,0,1,1,1,1,1,1,0,1
00-0027660,2011,-19.263457319116853,28,-0.6879806185398876,-0.04997091585529214,0,2,2.0,50.0,197.0,69.0,30.875,,9.5,4.6,,,,,,,112.0,,00-0027660,db,0,0,0,1,0,0,1,1,1,1,1,1,0,1
00-0027660,2012,-28.246735136462885,62,-0.45559250220101427,-0.6879806185398876,0,3,2.0,50.0,197.0,69.0,30.875,,9.5,4.6,,,,,,,112.0,,00-0027660,db,0,0,0,1,0,0,1,1,1,1,1,1,0,1
00-0027684,2012,8.101309932011645,20,0.4050654966005823,0.44479565472283866,0,3,3.0,81.0,310.0,75.0,32.5,,9.25,4.75,,,,,4.55,28.5,107.0,25.0,00-0027684,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027684,2013,5.690046260948293,26,0.21884793311339587,0.4050654966005823,0,4,3.0,81.0,310.0,75.0,32.5,,9.25,4.75,,,,,4.55,28.5,107.0,25.0,00-0027684,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027684,2017,4.304744304274209,20,0.21523721521371045,0.8592679309585993,0,8,3.0,81.0,310.0,75.0,32.5,,9.25,4.75,,,,,4.55,28.5,107.0,25.0,00-0027684,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027720,2011,21.2008513914315,28,0.7571732639796964,0.49777195100129273,0,2,4.0,120.0,300.0,73.0,32.0,,9.625,4.75,,,,,4.43,33.0,117.0,34.0,00-0027720,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027720,2012,34.2001540193117,38,0.9000040531397815,0.7571732639796964,0,3,4.0,120.0,300.0,73.0,32.0,,9.625,4.75,,,,,4.43,33.0,117.0,34.0,00-0027720,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027720,2015,32.65478973125573,30,1.0884929910418577,0.5598014190042536,0,6,4.0,120.0,300.0,73.0,32.0,,9.625,4.75,,,,,4.43,33.0,117.0,34.0,00-0027720,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027720,2017,24.9093030532822,28,0.8896179661886501,1.1267565806138966,0,8,4.0,120.0,300.0,73.0,32.0,,9.625,4.75,,,,,4.43,33.0,117.0,34.0,00-0027720,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027720,2018,18.689854689549698,21,0.8899930804547476,0.8896179661886501,0,9,4.0,120.0,300.0,73.0,32.0,,9.625,4.75,,,,,4.43,33.0,117.0,34.0,00-0027720,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027723,2021,9.754487376992286,23,0.42410814682575154,0.6272170152842714,0,11,4.0,123.0,309.0,77.0,36.0,,11.0,5.15,,,,,4.67,37.0,109.0,,00-0027723,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027723,2022,8.974355764890788,23,0.3901893810822082,0.42410814682575154,0,12,4.0,123.0,309.0,77.0,36.0,,11.0,5.15,,,,,4.67,37.0,109.0,,00-0027723,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027737,2010,-39.115398124934565,64,-0.6111780957021026,0.0,1,1,5.0,137.0,190.0,72.0,30.0,,8.375,4.58,,,,,,32.5,113.0,12.0,00-0027737,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027737,2014,-26.838094460457796,60,-0.4473015743409633,-0.5703781609656289,0,4,5.0,137.0,190.0,72.0,30.0,,8.375,4.58,,,,,,32.5,113.0,12.0,00-0027737,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027737,2015,-15.8396545262367,32,-0.49498920394489687,-0.4473015743409633,0,5,5.0,137.0,190.0,72.0,30.0,,8.375,4.58,,,,,,32.5,113.0,12.0,00-0027737,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027737,2016,-15.177163773801613,44,-0.344935540313673,-0.49498920394489687,0,6,5.0,137.0,190.0,72.0,30.0,,8.375,4.58,,,,,,32.5,113.0,12.0,00-0027737,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027831,2010,-0.6163806360564195,25,-0.02465522544225678,0.0,1,1,7.0,240.0,245.0,72.0,32.75,,9.5,4.59,,,,,4.6,33.5,110.0,24.0,00-0027831,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027831,2011,3.000164614778133,46,0.06522096988648116,-0.02465522544225678,0,2,7.0,240.0,245.0,72.0,32.75,,9.5,4.59,,,,,4.6,33.5,110.0,24.0,00-0027831,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027831,2012,6.611774995486485,41,0.16126280476796304,0.06522096988648116,0,3,7.0,240.0,245.0,72.0,32.75,,9.5,4.59,,,,,4.6,33.5,110.0,24.0,00-0027831,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027831,2014,4.428348874673247,36,0.12300969096314576,-0.11025285139718716,0,5,7.0,240.0,245.0,72.0,32.75,,9.5,4.59,,,,,4.6,33.5,110.0,24.0,00-0027831,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2012,21.465324584098795,22,0.9756965720044907,0.4634401130190651,0,3,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2013,17.464776132974198,35,0.4989936037992628,0.9756965720044907,0,4,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2014,25.513994900016947,26,0.981307496154498,0.4989936037992628,0,5,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2015,12.220516348861906,20,0.6110258174430954,0.981307496154498,0,6,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2016,21.921490921525905,25,0.8768596368610362,0.6110258174430954,0,7,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027856,2017,15.846274738025011,27,0.5868990643712967,0.8768596368610362,0,8,1.0,3.0,300.0,76.0,33.75,,10.25,5.04,,,,,4.48,30.5,114.0,23.0,00-0027856,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027860,2010,-24.678224115778868,68,-0.3629150605261598,0.0,1,1,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2011,-14.272211818014725,69,-0.2068436495364453,-0.3629150605261598,0,2,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2012,-21.288253374572378,47,-0.4529415611611144,-0.2068436495364453,0,3,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2013,-1.5120568665968317,59,-0.025628082484692064,-0.4529415611611144,0,4,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2014,-26.919458654584602,75,-0.35892611539446134,-0.025628082484692064,0,5,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2015,-21.04905274300836,20,-1.052452637150418,-0.35892611539446134,0,6,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2016,-18.11512759933248,47,-0.3854282467943081,-1.052452637150418,0,7,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2017,-17.110504751155386,24,-0.7129376979648078,-0.3854282467943081,0,8,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2018,-18.391113080916213,56,-0.3284127335877895,-0.7129376979648078,0,9,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2019,-28.248851402200728,61,-0.46309592462624144,-0.3284127335877895,0,10,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2020,-14.031864578969268,53,-0.2647521618673447,-0.46309592462624144,0,11,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027860,2021,-4.592989886243268,26,-0.17665345716320263,-0.2647521618673447,0,12,1.0,7.0,195.0,71.0,32.75,,9.5,4.52,,,,6.94,4.34,35.0,125.0,18.0,00-0027860,db,0,0,0,1,0,0,1,1,1,0,0,0,0,0
00-0027877,2010,4.920286616717931,24,0.20501194236324713,0.0,1,1,1.0,26.0,330.0,74.0,33.5,,10.125,5.19,,,,,4.87,32.0,96.0,27.0,00-0027877,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027877,2012,8.784053749463055,30,0.2928017916487685,0.4948738840653927,0,3,1.0,26.0,330.0,74.0,33.5,,10.125,5.19,,,,,4.87,32.0,96.0,27.0,00-0027877,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027877,2015,10.464248575561214,31,0.337556405663265,0.37797980902380207,0,6,1.0,26.0,330.0,74.0,33.5,,10.125,5.19,,,,,4.87,32.0,96.0,27.0,00-0027877,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027882,2010,-11.303580324340144,25,-0.45214321297360577,0.0,1,1,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2011,-11.931015835636558,53,-0.22511350633276525,-0.45214321297360577,0,2,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2012,-19.19483229593103,67,-0.2864900342676273,-0.22511350633276525,0,3,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2014,-21.371026232198346,42,-0.5088339579094845,-0.5911245795432478,0,5,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2015,-17.053470031039502,42,-0.40603500073903576,-0.5088339579094845,0,6,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2016,-10.049112894426798,23,-0.43691795193159993,-0.40603500073903576,0,7,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027882,2017,9.944004839827837,51,0.1949804870554478,-0.43691795193159993,0,8,1.0,32.0,191.0,71.0,30.5,,8.25,4.46,,,,,,39.0,122.0,15.0,00-0027882,db,0,0,0,1,0,0,1,1,1,1,1,0,0,0
00-0027883,2010,5.11927299463423,24,0.2133030414430929,0.0,1,1,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027883,2011,5.118454796378501,27,0.1895723998658704,0.2133030414430929,0,2,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027883,2012,6.480022187247197,48,0.1350004622343166,0.1895723998658704,0,3,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027883,2013,1.6353468745946884,35,0.0467241964169911,0.1350004622343166,0,4,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027883,2014,-8.92497722795447,48,-0.18593702558238479,0.0467241964169911,0,5,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027883,2015,0.7827925301547007,57,0.013733202283415803,-0.18593702558238479,0,6,2.0,40.0,265.0,75.0,32.5,,9.875,4.75,,,,,4.27,38.0,127.0,,00-0027883,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027885,2011,11.476765587751288,29,0.3957505375086651,0.1417310899705626,0,2,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2012,11.762703681713901,20,0.5881351840856951,0.3957505375086651,0,3,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2013,8.40673316802713,25,0.3362693267210852,0.5881351840856951,0,4,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2014,7.872291994944392,29,0.2714583446532549,0.3362693267210852,0,5,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2015,6.623715392837767,30,0.22079051309459222,0.2714583446532549,0,6,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2016,18.816947838815395,36,0.5226929955226498,0.22079051309459222,0,7,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2017,3.5644406498759054,38,0.09380106973357645,0.5226929955226498,0,8,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2018,18.85657633995288,30,0.628552544665096,0.09380106973357645,0,9,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2019,15.310507156187668,23,0.6656742241820726,0.628552544665096,0,10,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2020,-1.052762842271477,30,-0.03509209474238257,0.6656742241820726,0,11,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027885,2021,1.777985031483695,24,0.07408270964515395,-0.03509209474238257,0,12,2.0,46.0,329.0,76.0,34.5,,10.0,5.09,,,,,4.71,30.0,100.0,39.0,00-0027885,dl,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027889,2011,5.196312284853774,21,0.247443442135894,0.4501460494330703,0,2,2.0,52.0,262.0,74.0,32.875,,9.25,4.65,,,,,4.29,38.0,114.0,24.0,00-0027889,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027889,2012,12.773719697783235,21,0.6082723665611065,0.247443442135894,0,3,2.0,52.0,262.0,74.0,32.875,,9.25,4.65,,,,,4.29,38.0,114.0,24.0,00-0027889,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027889,2013,21.393620161106607,37,0.5782059503001786,0.6082723665611065,0,4,2.0,52.0,262.0,74.0,32.875,,9.25,4.65,,,,,4.29,38.0,114.0,24.0,00-0027889,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027889,2014,9.652891983465596,34,0.2839085877489881,0.5782059503001786,0,5,2.0,52.0,262.0,74.0,32.875,,9.25,4.65,,,,,4.29,38.0,114.0,24.0,00-0027889,lb,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027895,2011,-13.652221556699914,22,-0.6205555253045415,0.0,1,1,3.0,94.0,192.0,72.0,32.0,,9.0,4.41,,,,,4.18,34.5,126.0,19.0,00-0027895,db,0,0,0,1,0,0,1,1,1,1,0,0,0,0
00-0027940,2011,32.07617414661901,47,0.682471790353596,0.0,1,1,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2012,61.201135893109644,55,1.1127479253292663,0.682471790353596,0,2,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2013,27.719000029261224,25,1.108760001170449,1.1127479253292663,0,3,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2014,28.625220900243157,44,0.6505732022782535,1.108760001170449,0,4,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2015,33.95154734199533,31,1.0952112045804945,0.6505732022782535,0,5,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2016,40.93539018712292,60,0.6822565031187153,1.0952112045804945,0,6,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2017,43.379093537289386,51,0.8505704615154781,0.6822565031187153,0,7,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2018,35.093580673978785,30,1.1697860224659595,0.8505704615154781,0,8,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2019,16.09291829794652,32,0.5029036968108288,1.1697860224659595,0,9,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027940,2021,30.301620302983792,28,1.082200725106564,0.5029036968108288,0,10,1.0,2.0,250.0,75.0,33.5,,9.25,4.42,,1.57,,6.7,4.06,37.0,126.0,21.0,00-0027940,lb,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0027941,2011,10.330312035744898,22,0.46955963798840444,0.0,1,1,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027941,2012,9.918740732857259,27,0.36736076788360217,0.46955963798840444,0,2,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027941,2013,21.067435720644426,32,0.6583573662701383,0.36736076788360217,0,3,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027941,2014,20.07160509750247,29,0.6921243137069817,0.6583573662701383,0,4,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027941,2015,7.082980802486418,28,0.25296360008880064,0.6921243137069817,0,5,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027941,2018,8.810605346458033,22,0.40048206120263785,0.30477820039806447,0,8,1.0,3.0,331.0,75.0,33.375,,10.125,4.93,,,,,4.62,27.0,,24.0,00-0027941,dl,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027943,2011,-31.9782575183054,68,-0.4702684929162559,0.0,1,1,1.0,5.0,203.0,73.0,32.0,,9.25,4.31,,,,,4.07,38.0,,15.0,00-0027943,db,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027943,2012,-19.012443070184048,61,-0.3116793945931811,-0.4702684929162559,0,2,1.0,5.0,203.0,73.0,32.0,,9.25,4.31,,,,,4.07,38.0,,15.0,00-0027943,db,0,0,0,1,0,0,1,1,1,1,0,0,1,0
00-0027943,2013,-26.34557183404217,50,-0.5269114366808434,-0.3116793945931811,0,3,1.0,5.0,203.0,73.0,32.0,,9.25,4.31,,,,,4.07,38.0,,15.0,00-0027943,db,0,0,0,1,0,0,1,1,1,1,0,0,1,0
